epoch,critic_loss,generator_loss,gradient_penalty
92,-0.2847700707614422,0.4436734952032566,0.0040958992030937225
93,-0.2789324034005404,0.29624297842383385,0.003946028690552339
94,-0.2808504968881607,0.32279833406209946,0.004136942539480515
95,-0.2787714242935181,0.3321134243160486,0.0039028084720484912
96,-0.27979179173707963,0.33070149924606085,0.00409547770395875
97,-0.28441343680024145,0.29991704039275646,0.004241063573863358
98,-0.2657653156667948,0.36224226653575897,0.004363257176009938
99,-0.27508956491947173,0.3747507557272911,0.003896125906612724
100,-0.26148610934615135,0.26393936946988106,0.00409575518569909
101,-0.25692256204783914,0.4349372717551887,0.004613589827204123
102,-0.2663816001266241,0.38877057656645775,0.004085019233752973
103,-0.2570697538554668,0.323298966512084,0.0040316795464605095
104,-0.26433149687945845,0.3504113075323403,0.004343657800927758
105,-0.2532231520861387,0.3400692157447338,0.004716735827969387
106,-0.2524418834596872,0.35083355754613876,0.004418237088248134
107,-0.23909720368683338,0.35428991355001926,0.0042691232403740285
108,-0.25719449333846567,0.33275927882641554,0.003920050850138068
109,-0.2484485164284706,0.371590668335557,0.004522798751713708
110,-0.25296920612454415,0.27765916660428047,0.0040469909319654105
111,-0.24784371219575405,0.2639754810370505,0.004141919343965128
112,-0.24635132029652596,0.2801502146758139,0.0036723920668009667
113,-0.24518205039203167,0.29944816627539694,0.0041673598403576765
114,-0.2412474475800991,0.38821835070848465,0.0045175135717727246
115,-0.2388327369466424,0.30472544487565756,0.004286592398420908
116,-0.24550079479813575,0.351551104336977,0.004228196450276301
117,-0.23891985267400742,0.31808703392744064,0.004644960100995377
118,-0.23604979179799557,0.20748285995796323,0.004230564780300483
119,-0.24279890358448028,0.3801850564777851,0.004125028743874282
120,-0.23486981131136417,0.3580775912851095,0.004185129306279123
121,-0.23796002827584745,0.3326498745009303,0.004225306503940374
122,-0.2355412185192108,0.38353135250508785,0.004432849196018651
123,-0.2330132618546486,0.26790886744856834,0.004437292442889884
124,-0.23712479802779854,0.44198063015937805,0.004426679649623111
125,-0.2276224425062537,0.283746394328773,0.004401433054590597
126,-0.22760057561099528,0.3363712327554822,0.004364555201027543
127,-0.2304986272007227,0.2995828539133072,0.003942691284464672
128,-0.22294614650309086,0.3088127034716308,0.004227759473724291
129,-0.22980155553668738,0.3172221127897501,0.004157857969403267
130,-0.2344647366553545,0.34068832732737064,0.004259561846265569
131,-0.2322541508823633,0.3202370830113068,0.0039052752195857464
132,-0.21893048342317342,0.31837925501167774,0.004236304073128849
133,-0.22177725918591024,0.30661591538228095,0.004828522313619033
134,-0.22487855851650237,0.34530167281627655,0.004472466401057318
135,-0.22780742160975934,0.34246935695409775,0.004332694999175146
136,-0.2197776034474373,0.25773305585607886,0.0040841601439751685
137,-0.21117465794086457,0.3240261999890208,0.0042311034514568744
138,-0.22427763435989617,0.2566182315349579,0.004128896322799847
139,-0.2108721427619457,0.35724153695628047,0.003924013505456969
140,-0.21367341931909323,0.31418292224407196,0.004381050844676793
141,-0.21464088261127473,0.3926340602338314,0.004216890293173492
142,-0.2125538069754839,0.2802225099876523,0.0042434702918399125
143,-0.21234566792845727,0.3126371242105961,0.004314992792205885
144,-0.20830479301512242,0.2721805311739445,0.004313321772497147
145,-0.20646446458995343,0.21529495308641344,0.004074074694653973
146,-0.21272781770676374,0.3699126346036792,0.004173433122923597
147,-0.21333359694108367,0.3778174798935652,0.004751938494155184
148,-0.20773824751377107,0.17933865822851658,0.004010165488580242
149,-0.20225650127977132,0.3282356448471546,0.003784968034597114
150,-0.20638713985681534,0.27413778193295,0.0042948907532263545
