candidate_id,model_id,domain,trial_number,roles,seed,n_parameters,best_epoch,time_s,confusion_json,Macro_F1,Rare_Macro_SF,Min_Rare_F1,F1_N,F1_S,F1_V,F1_F,Precision_S,Precision_F,Recall_S,Recall_F
CNN_BILSTM1D_T16_BOTH,CNN_BILSTM1D,RAW_1D,16,balanced_minrare_all_unique;rare_priority,4001,250292,2,19.779237747192383,"[[11972, 0, 17, 11], [303, 2, 55, 22], [331, 14, 332, 65], [15, 0, 0, 3]]",0.4030950497013969,0.03023520966175415,0.010050251256281407,0.9725031477194265,0.010050251256281407,0.5794066317626527,0.05042016806722689,0.125,0.0297029702970297,0.005235602094240838,0.16666666666666666
CNN_BILSTM1D_T16_BOTH,CNN_BILSTM1D,RAW_1D,16,balanced_minrare_all_unique;rare_priority,4002,250292,3,22.071069717407227,"[[7222, 2, 1443, 3333], [77, 84, 200, 21], [55, 20, 666, 1], [0, 0, 14, 4]]",0.3818802369791816,0.17331563081015744,0.0023689665383476457,0.7463056732458406,0.3442622950819672,0.434584013050571,0.0023689665383476457,0.7924528301886793,0.0011908306043465317,0.2198952879581152,0.2222222222222222
CNN_BILSTM1D_T16_BOTH,CNN_BILSTM1D,RAW_1D,16,balanced_minrare_all_unique;rare_priority,4003,250292,7,30.875975131988525,"[[7926, 5, 223, 3846], [140, 52, 176, 14], [101, 7, 538, 96], [4, 0, 5, 9]]",0.41563466308360103,0.11885153156520593,0.0045192066281697215,0.7858807198453225,0.23318385650224216,0.6389548693586699,0.0045192066281697215,0.8125,0.002269861286254729,0.13612565445026178,0.5
CNN_BILSTM1D_T16_BOTH,CNN_BILSTM1D,RAW_1D,16,balanced_minrare_all_unique;rare_priority,4004,250292,6,28.43886685371399,"[[11260, 21, 66, 653], [290, 17, 74, 1], [77, 100, 565, 0], [7, 0, 10, 1]]",0.4491967831977941,0.034178191793347815,0.0029717682020802376,0.9528645172209529,0.06538461538461539,0.7755662319835278,0.0029717682020802376,0.12318840579710146,0.0015267175572519084,0.04450261780104712,0.05555555555555555
CNN_BILSTM1D_T16_BOTH,CNN_BILSTM1D,RAW_1D,16,balanced_minrare_all_unique;rare_priority,4005,250292,9,35.321086168289185,"[[8859, 32, 479, 2630], [104, 86, 177, 15], [50, 15, 600, 77], [1, 0, 7, 10]]",0.44572730867587296,0.17062665489849954,0.007272727272727273,0.8431521842581137,0.3339805825242718,0.5985037406483791,0.007272727272727273,0.6466165413533834,0.0036603221083455345,0.225130890052356,0.5555555555555556
CNN_BILSTM1D_T16_BOTH,CNN_BILSTM1D,RAW_1D,16,balanced_minrare_all_unique;rare_priority,4006,250292,15,48.47573161125183,"[[10061, 4, 864, 1071], [185, 49, 145, 3], [57, 18, 667, 0], [4, 1, 13, 0]]",0.41666327184532503,0.10792951541850221,0.0,0.9020486842695118,0.21585903083700442,0.548745372274784,0.0,0.6805555555555556,0.0,0.12827225130890052,0.0
CNN_BILSTM1D_T16_BOTH,CNN_BILSTM1D,RAW_1D,16,balanced_minrare_all_unique;rare_priority,4007,250292,6,28.426278591156006,"[[7849, 10, 98, 4043], [287, 61, 25, 9], [100, 23, 568, 51], [3, 0, 6, 9]]",0.456432297674573,0.1303304372596496,0.0043583535108958835,0.7756312070754484,0.25630252100840334,0.7894371091035441,0.0043583535108958835,0.648936170212766,0.002188715953307393,0.15968586387434555,0.5
CNN_BILSTM1D_T16_BOTH,CNN_BILSTM1D,RAW_1D,16,balanced_minrare_all_unique;rare_priority,4008,250292,15,47.92838668823242,"[[10236, 4, 64, 1696], [157, 56, 160, 9], [97, 13, 583, 49], [6, 0, 3, 9]]",0.4793944092723307,0.12813026389668727,0.010106681639528355,0.9100284495021337,0.24615384615384617,0.7512886597938144,0.010106681639528355,0.7671232876712328,0.005104934770277935,0.14659685863874344,0.5
CNN_BILSTM1D_T16_BOTH,CNN_BILSTM1D,RAW_1D,16,balanced_minrare_all_unique;rare_priority,4009,250292,11,39.63013410568237,"[[11449, 5, 470, 76], [152, 57, 173, 0], [56, 25, 634, 27], [5, 0, 9, 4]]",0.4750072134992216,0.15353518123667376,0.064,0.9677119432000676,0.24307036247334754,0.6252465483234714,0.064,0.6551724137931034,0.037383177570093455,0.14921465968586387,0.2222222222222222
CNN_BILSTM2D_T13_BALANCED,CNN_BILSTM2D,STFT_2D,13,balanced_minrare_all_unique,4000,491860,3,29.400789737701416,"[[11148, 822, 12, 18], [227, 92, 16, 47], [549, 0, 172, 21], [18, 0, 0, 0]]",0.35960157445708335,0.07098765432098765,0.0,0.9312505220950631,0.1419753086419753,0.3651804670912951,0.0,0.10065645514223195,0.0,0.24083769633507854,0.0
CNN_BILSTM2D_T13_BALANCED,CNN_BILSTM2D,STFT_2D,13,balanced_minrare_all_unique,4001,491860,1,23.556938648223877,"[[9782, 0, 2218, 0], [260, 0, 122, 0], [181, 0, 561, 0], [4, 0, 14, 0]]",0.29674990467697515,0.0,0.0,0.8801907589868179,0.0,0.30680885972108285,0.0,0.0,0.0,0.0,0.0
