candidate_id,method,source_trial,role,n_runs,screen_Rare_Macro_SF,screen_Macro_F1,screen_Min_Rare_F1,config_json,Macro_F1_mean,Macro_F1_std,Rare_Macro_SF_mean,Rare_Macro_SF_std,Min_Rare_F1_mean,Min_Rare_F1_std,F1_N_mean,F1_N_std,F1_S_mean,F1_S_std,F1_V_mean,F1_V_std,F1_F_mean,F1_F_std,Precision_S_mean,Precision_S_std,Precision_F_mean,Precision_F_std,Recall_S_mean,Recall_S_std,Recall_F_mean,Recall_F_std
CWT_T39_BALANCED,CWT,39,balanced_min_rare,10,0.1505142780230355,0.4061768593370429,0.0791245791245791,"{""method"": ""CWT"", ""image_size"": [128, 160], ""norm_type"": ""linear"", ""clip_pct"": 2, ""wavelet"": ""gaus8"", ""scale_min"": 2.0, ""scale_max"": 130.0, ""scale_type"": ""logarithmic"", ""num_scales"": 80}",0.3643744516770988,0.01627884567102415,0.09021607932114326,0.023032109471490363,0.00867302827500079,0.017105326576663745,0.8912125835877642,0.03072750936344207,0.1717591303672858,0.052084028938723735,0.3858530644783445,0.02088959364594468,0.00867302827500079,0.017105326576663745,0.6319746670403711,0.20592609204800952,0.00515146455233928,0.010350674818966574,0.10471204188481671,0.03631527407798398,0.03333333333333332,0.05972042776517442
SWT_T0_BALANCED,SWT,0,balanced_pareto,10,0.2139594081918428,0.4415207464243522,0.18540051679586564,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}",0.3559307677058577,0.02031387755803591,0.05971966384806936,0.04135284819515451,0.028734295724817095,0.036213742614176515,0.8940515234471367,0.02881459418137192,0.05157203625741874,0.04206113443315793,0.41023221968015555,0.05046857611066433,0.06786729143872,0.07656942892260972,0.1959217315619422,0.30773865132059774,0.13140607856045644,0.15806806489171354,0.04895287958115181,0.04768343749567354,0.07222222222222222,0.05885277252618778
CWT_T42_RARE,CWT,42,rare_priority,10,0.31153400771338574,0.4648193293926326,0.012345679012345678,"{""method"": ""CWT"", ""image_size"": [192, 192], ""norm_type"": ""linear"", ""clip_pct"": 2, ""wavelet"": ""morl"", ""scale_min"": 4.0, ""scale_max"": 20.0, ""scale_type"": ""logarithmic"", ""num_scales"": 48}",0.3148136899399562,0.010865791870214773,0.05674234756367411,0.06214354027298528,0.00257113821138211,0.0065972689691543565,0.8468025935390425,0.06212128045086534,0.11091355691596613,0.12227585136578949,0.2989674710934341,0.06008494368399326,0.00257113821138211,0.0065972689691543565,0.19251338988847327,0.26293356937242984,0.0015371533228676,0.004044816308475292,0.14450261780104706,0.14094481135694462,0.0111111111111111,0.023424278964210187
STFT_T29_BALANCED,STFT,29,rare_and_balanced,10,0.23881021469905228,0.42099432963060684,0.18778610070744903,"{""method"": ""STFT"", ""image_size"": [128, 128], ""norm_type"": ""sqrt"", ""clip_pct"": 5, ""nperseg"": 64, ""window"": ""hamming"", ""noverlap_pct"": 0.25, ""nfft"": 64}",0.3168139311328554,0.022863200074016325,0.049939592915247355,0.01819775354880825,0.02230067829234305,0.02404411428427023,0.8385100530667472,0.03416168849323969,0.07666107634549114,0.035960275598459546,0.3288664856341796,0.07851263923580325,0.0232181094850036,0.023260933694768504,0.08455165281168134,0.07406260264256913,0.016936341349631928,0.02059018679637415,0.13272251308900523,0.09955333667902792,0.0722222222222222,0.037497142095030724
DWT_T7_RARE,DWT,7,rare_priority,10,0.21551660598717878,0.4550311733279391,0.0,"{""method"": ""DWT"", ""image_size"": [224, 160], ""norm_type"": ""linear"", ""clip_pct"": 5, ""wavelet"": ""bior3.5"", ""level"": 3}",0.3406471765017462,0.012267170758916267,0.04217167515523464,0.008233864023969802,0.0,0.0,0.8452758726161967,0.039099397008106586,0.08434335031046934,0.016467728047939598,0.4329694830803188,0.016489759745172777,0.0,0.0,0.07017258548797545,0.03424580588866588,0.0,0.0,0.16073298429319366,0.06333660099187025,0.0,0.0
DWT_T39_BALANCED,DWT,39,balanced_min_rare,10,0.1500005822545536,0.4088544109068333,0.0957207207207207,"{""method"": ""DWT"", ""image_size"": [160, 256], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym5"", ""level"": 3}",0.33072190200659335,0.018677858354109605,0.031877903727728626,0.010379655952691698,0.00035827089410433,0.0007599038835014522,0.8135640501011159,0.08382911419324068,0.06339753656135298,0.02067425290097483,0.4455677504698003,0.007310490410215809,0.00035827089410433,0.0007599038835014522,0.06656849592077281,0.02002813618018016,0.00018210048270168,0.00038631715749889886,0.08848167539267013,0.055720844850249224,0.0111111111111111,0.02342427896421019
SWT_T25_RARE,SWT,25,rare_priority,10,0.25019626167200637,0.42194503180313775,0.09438867207829287,"{""method"": ""SWT"", ""image_size"": [96, 128], ""norm_type"": ""linear"", ""clip_pct"": 1, ""wavelet"": ""sym5"", ""level"": 2}",0.32170262550276396,0.015192482573390165,0.01403210775980811,0.016027557600101463,0.00113851992409867,0.0036003161216338233,0.8728127967080409,0.060220907895425224,0.026925695595517572,0.03143422087333789,0.38593348978339875,0.0373264327002181,0.00113851992409867,0.0036003161216338233,0.04127373422089904,0.05869876572240735,0.00057915057915057,0.0018314349383214263,0.06335078534031412,0.10252070057861269,0.03333333333333333,0.10540925533894596
