representation,architecture_candidate_id,config_id,family,config_json,seed,method_data_seed,wgan_pool_seed,wgan_quality_attempt,n_parameters,n_train_samples,train_class_counts_json,best_epoch,time_s,confusion_json,Macro_F1,Rare_Macro_SF,Min_Rare_F1,Rare_HMean_SF,F1_N,F1_S,F1_V,F1_F,Precision_S,Precision_F,Recall_S,Recall_F
STFT_2D,BILSTM2D_T7_BOTH,AUGMENT_X3,augmentation,"{""augment_multiplier"": 3, ""config_id"": ""AUGMENT_X3"", ""family"": ""augmentation"", ""kind"": ""augmentation""}",6100,316100,,,318885,40736,"{""N"": 33858, ""S"": 2248, ""V"": 3046, ""F"": 1584}",21,275.2738838195801,"[[9898, 14, 2084, 4], [73, 115, 193, 1], [161, 27, 553, 1], [8, 0, 6, 4]]",0.47911577233441516,0.35661178969729157,0.2857142857142857,0.34251675353685773,0.8941282746160795,0.4275092936802974,0.3091112353269983,0.2857142857142857,0.7371794871794872,0.4,0.3010471204188482,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,AUGMENT_X3,augmentation,"{""augment_multiplier"": 3, ""config_id"": ""AUGMENT_X3"", ""family"": ""augmentation"", ""kind"": ""augmentation""}",6101,316101,,,318885,40736,"{""N"": 33858, ""S"": 2248, ""V"": 3046, ""F"": 1584}",7,165.7902991771698,"[[10450, 29, 1507, 14], [121, 95, 166, 0], [188, 84, 469, 1], [12, 0, 2, 4]]",0.4452753816887055,0.2691250572606505,0.21621621621621623,0.2587234042553191,0.9178340872161961,0.3220338983050847,0.325017325017325,0.21621621621621623,0.4567307692307692,0.21052631578947367,0.2486910994764398,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,AUGMENT_X3,augmentation,"{""augment_multiplier"": 3, ""config_id"": ""AUGMENT_X3"", ""family"": ""augmentation"", ""kind"": ""augmentation""}",6102,316102,,,318885,40736,"{""N"": 33858, ""S"": 2248, ""V"": 3046, ""F"": 1584}",12,198.32777953147888,"[[10237, 17, 1722, 24], [90, 87, 203, 2], [140, 42, 559, 1], [8, 0, 6, 4]]",0.4374235860468864,0.24640538033395176,0.16326530612244897,0.21835294117647056,0.9109677419354839,0.32954545454545453,0.3459158415841584,0.16326530612244897,0.5958904109589042,0.12903225806451613,0.22774869109947643,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,AUGMENT_X3,augmentation,"{""augment_multiplier"": 3, ""config_id"": ""AUGMENT_X3"", ""family"": ""augmentation"", ""kind"": ""augmentation""}",6103,316103,,,318885,40736,"{""N"": 33858, ""S"": 2248, ""V"": 3046, ""F"": 1584}",4,127.84343075752258,"[[10143, 11, 1816, 30], [54, 109, 219, 0], [113, 19, 610, 0], [9, 0, 6, 3]]",0.45113716497546497,0.2680365812351812,0.11764705882352941,0.18365627632687448,0.9089116895918276,0.418426103646833,0.3595638078396699,0.11764705882352941,0.7841726618705036,0.09090909090909091,0.28534031413612565,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,AUGMENT_X3,augmentation,"{""augment_multiplier"": 3, ""config_id"": ""AUGMENT_X3"", ""family"": ""augmentation"", ""kind"": ""augmentation""}",6104,316104,,,318885,40736,"{""N"": 33858, ""S"": 2248, ""V"": 3046, ""F"": 1584}",22,301.6921889781952,"[[10058, 18, 1918, 6], [116, 78, 188, 0], [178, 32, 531, 1], [12, 0, 4, 2]]",0.41685859107063256,0.22701525054466232,0.14814814814814814,0.19961612284069097,0.8994813092470041,0.3058823529411765,0.3139225539462016,0.14814814814814814,0.609375,0.2222222222222222,0.20418848167539266,0.1111111111111111
STFT_2D,BILSTM2D_T7_BOTH,AUGMENT_X3,augmentation,"{""augment_multiplier"": 3, ""config_id"": ""AUGMENT_X3"", ""family"": ""augmentation"", ""kind"": ""augmentation""}",6105,316105,,,318885,40736,"{""N"": 33858, ""S"": 2248, ""V"": 3046, ""F"": 1584}",11,191.1900351047516,"[[11278, 14, 700, 8], [123, 85, 174, 0], [194, 23, 522, 3], [8, 0, 6, 4]]",0.5055768400700166,0.2898629148629149,0.24242424242424243,0.2820991495540345,0.9556412320467738,0.3373015873015873,0.4869402985074627,0.24242424242424243,0.6967213114754098,0.26666666666666666,0.22251308900523561,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,AUGMENT_X3,augmentation,"{""augment_multiplier"": 3, ""config_id"": ""AUGMENT_X3"", ""family"": ""augmentation"", ""kind"": ""augmentation""}",6106,316106,,,318885,40736,"{""N"": 33858, ""S"": 2248, ""V"": 3046, ""F"": 1584}",12,202.46420097351074,"[[10932, 13, 1048, 7], [116, 81, 185, 0], [151, 33, 551, 7], [11, 0, 4, 3]]",0.46682014226973556,0.24484984563570025,0.17142857142857143,0.22283356258596973,0.9420077552778975,0.3182711198428291,0.43557312252964425,0.17142857142857143,0.6377952755905512,0.17647058823529413,0.21204188481675393,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,AUGMENT_X3,augmentation,"{""augment_multiplier"": 3, ""config_id"": ""AUGMENT_X3"", ""family"": ""augmentation"", ""kind"": ""augmentation""}",6107,316107,,,318885,40736,"{""N"": 33858, ""S"": 2248, ""V"": 3046, ""F"": 1584}",6,159.3981614112854,"[[9854, 11, 2129, 6], [92, 96, 194, 0], [155, 26, 561, 0], [13, 0, 3, 2]]",0.4317594785241544,0.2633308439133682,0.15384615384615385,0.21781055019852524,0.891200144704712,0.37281553398058254,0.30917608156516946,0.15384615384615385,0.7218045112781954,0.25,0.2513089005235602,0.1111111111111111
STFT_2D,BILSTM2D_T7_BOTH,AUGMENT_X3,augmentation,"{""augment_multiplier"": 3, ""config_id"": ""AUGMENT_X3"", ""family"": ""augmentation"", ""kind"": ""augmentation""}",6108,316108,,,318885,40736,"{""N"": 33858, ""S"": 2248, ""V"": 3046, ""F"": 1584}",8,166.44788265228271,"[[10147, 17, 1830, 6], [96, 83, 203, 0], [151, 35, 556, 0], [11, 0, 5, 2]]",0.428510654789221,0.2374646629965779,0.15384615384615385,0.2080200501253133,0.905779959830395,0.32108317214700194,0.3333333333333333,0.15384615384615385,0.6148148148148148,0.25,0.21727748691099477,0.1111111111111111
STFT_2D,BILSTM2D_T7_BOTH,AUGMENT_X3,augmentation,"{""augment_multiplier"": 3, ""config_id"": ""AUGMENT_X3"", ""family"": ""augmentation"", ""kind"": ""augmentation""}",6109,316109,,,318885,40736,"{""N"": 33858, ""S"": 2248, ""V"": 3046, ""F"": 1584}",9,176.80115222930908,"[[10280, 14, 1693, 13], [145, 85, 152, 0], [201, 22, 516, 3], [13, 0, 1, 4]]",0.447285007867446,0.2742492413937428,0.21052631578947367,0.2594429607020221,0.9081673218781748,0.3379721669980119,0.3324742268041237,0.21052631578947367,0.7024793388429752,0.2,0.22251308900523561,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""baseline""}",6100,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",20,268.6060254573822,"[[10406, 6, 1575, 13], [182, 90, 110, 0], [168, 28, 540, 6], [10, 0, 3, 5]]",0.46790827022885506,0.2969132316958404,0.23809523809523808,0.28526148969889065,0.9141702538873759,0.3557312252964427,0.36363636363636365,0.23809523809523808,0.7258064516129032,0.20833333333333334,0.2356020942408377,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""baseline""}",6101,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",10,186.49977040290833,"[[11184, 13, 800, 3], [121, 77, 184, 0], [162, 35, 545, 0], [11, 0, 3, 4]]",0.5139502014357226,0.3118737672583827,0.3037475345167653,0.3116620288388565,0.9527216969077434,0.3037475345167653,0.4793315743183817,0.32,0.616,0.5714285714285714,0.20157068062827224,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""baseline""}",6102,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",6,145.98858165740967,"[[10118, 12, 1865, 5], [183, 63, 136, 0], [184, 17, 539, 2], [13, 0, 1, 4]]",0.44237519807670755,0.2708424268878219,0.26582278481012656,0.2707493956486704,0.8994577295759623,0.26582278481012656,0.3283582089552239,0.27586206896551724,0.6847826086956522,0.36363636363636365,0.1649214659685864,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""baseline""}",6103,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",3,109.76302814483643,"[[10363, 10, 1623, 4], [89, 93, 200, 0], [175, 14, 550, 3], [14, 0, 0, 4]]",0.4792891265645274,0.3243037799737406,0.27586206896551724,0.3170679735776688,0.9154189302592641,0.3727454909819639,0.35313001605136435,0.27586206896551724,0.7948717948717948,0.36363636363636365,0.24345549738219896,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""baseline""}",6104,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",10,172.5048427581787,"[[10056, 13, 1928, 3], [95, 86, 201, 0], [167, 20, 553, 2], [10, 0, 4, 4]]",0.4657497985555376,0.31980483477489463,0.2962962962962963,0.31807674526121127,0.9007524184879971,0.34331337325349304,0.3226371061843641,0.2962962962962963,0.7226890756302521,0.4444444444444444,0.225130890052356,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""baseline""}",6105,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",3,118.00135469436646,"[[10872, 0, 1117, 11], [97, 80, 204, 1], [170, 0, 572, 0], [13, 0, 2, 3]]",0.47528734140495327,0.26406926406926406,0.18181818181818182,0.2384500745156483,0.9391845196959226,0.3463203463203463,0.4338263177853622,0.18181818181818182,1.0,0.2,0.2094240837696335,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""baseline""}",6106,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",12,188.5923147201538,"[[11530, 18, 439, 13], [107, 78, 197, 0], [205, 39, 494, 4], [13, 0, 1, 4]]",0.5002596666395619,0.2534345087536577,0.20512820512820512,0.24422700587084148,0.9666736533221547,0.30174081237911027,0.5274959957287774,0.20512820512820512,0.5777777777777777,0.19047619047619047,0.20418848167539266,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""baseline""}",6107,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",10,181.86286735534668,"[[10201, 4, 1778, 17], [92, 92, 198, 0], [145, 22, 573, 2], [8, 0, 4, 6]]",0.47595161707943945,0.3235348837209302,0.27906976744186046,0.31742380678550897,0.9089370043660341,0.368,0.3477996965098634,0.27906976744186046,0.7796610169491526,0.24,0.24083769633507854,0.3333333333333333
STFT_2D,BILSTM2D_T7_BOTH,BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""baseline""}",6108,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",12,190.5775122642517,"[[10258, 15, 1718, 9], [121, 99, 162, 0], [173, 33, 534, 2], [15, 0, 0, 3]]",0.4523273091694817,0.28089555765595464,0.1875,0.2498422712933754,0.9091150795409226,0.3742911153119093,0.33840304182509506,0.1875,0.673469387755102,0.21428571428571427,0.2591623036649215,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""baseline""}",6109,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",14,218.92927861213684,"[[11825, 10, 162, 3], [126, 86, 170, 0], [200, 27, 511, 4], [12, 0, 2, 4]]",0.5598019193965923,0.3082280641857289,0.27586206896551724,0.304829419583518,0.9787691925671481,0.3405940594059406,0.643982356647763,0.27586206896551724,0.6991869918699187,0.36363636363636365,0.225130890052356,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,CLASS_WEIGHT_P025,class_weight,"{""config_id"": ""CLASS_WEIGHT_P025"", ""family"": ""class_weight"", ""kind"": ""class_weight"", ""weight_power"": 0.25}",6100,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",14,206.37095832824707,"[[10431, 17, 1546, 6], [122, 76, 184, 0], [215, 70, 453, 4], [10, 0, 4, 4]]",0.4385258543188946,0.2644495412844037,0.25,0.26366001734605377,0.9158837474756344,0.27889908256880735,0.3093205872311369,0.25,0.4662576687116564,0.2857142857142857,0.19895287958115182,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,CLASS_WEIGHT_P025,class_weight,"{""config_id"": ""CLASS_WEIGHT_P025"", ""family"": ""class_weight"", ""kind"": ""class_weight"", ""weight_power"": 0.25}",6101,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",11,193.8574936389923,"[[9346, 16, 2628, 10], [71, 99, 212, 0], [136, 21, 582, 3], [8, 0, 7, 3]]",0.42617885220094676,0.2793549852373382,0.17647058823529413,0.24146341463414633,0.8669356708872501,0.38223938223938225,0.27906976744186046,0.17647058823529413,0.7279411764705882,0.1875,0.2591623036649215,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,CLASS_WEIGHT_P025,class_weight,"{""config_id"": ""CLASS_WEIGHT_P025"", ""family"": ""class_weight"", ""kind"": ""class_weight"", ""weight_power"": 0.25}",6102,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",7,152.59843039512634,"[[10728, 17, 1244, 11], [75, 107, 200, 0], [150, 52, 539, 1], [8, 1, 5, 4]]",0.4868616156671213,0.30906029674839525,0.23529411764705882,0.2914538644875723,0.9344540742998998,0.3828264758497317,0.39487179487179486,0.23529411764705882,0.6045197740112994,0.25,0.2801047120418848,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,CLASS_WEIGHT_P025,class_weight,"{""config_id"": ""CLASS_WEIGHT_P025"", ""family"": ""class_weight"", ""kind"": ""class_weight"", ""weight_power"": 0.25}",6103,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",1,92.66599535942078,"[[10070, 0, 1927, 3], [121, 72, 188, 1], [203, 2, 533, 4], [13, 0, 1, 4]]",0.44891098631719045,0.2912280701754386,0.26666666666666666,0.2891566265060241,0.8988262596510019,0.3157894736842105,0.3143615452668829,0.26666666666666666,0.972972972972973,0.3333333333333333,0.18848167539267016,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,CLASS_WEIGHT_P025,class_weight,"{""config_id"": ""CLASS_WEIGHT_P025"", ""family"": ""class_weight"", ""kind"": ""class_weight"", ""weight_power"": 0.25}",6104,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",3,113.30435109138489,"[[9869, 14, 2114, 3], [104, 78, 200, 0], [184, 29, 527, 2], [15, 0, 0, 3]]",0.4313242991307492,0.2704541978895856,0.23076923076923078,0.2646310432569975,0.8902219014973841,0.3101391650099404,0.2941668992464415,0.23076923076923078,0.6446280991735537,0.375,0.20418848167539266,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,CLASS_WEIGHT_P025,class_weight,"{""config_id"": ""CLASS_WEIGHT_P025"", ""family"": ""class_weight"", ""kind"": ""class_weight"", ""weight_power"": 0.25}",6105,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",3,118.33619427680969,"[[10330, 4, 1641, 25], [96, 86, 200, 0], [156, 4, 578, 4], [11, 0, 2, 5]]",0.45839264266740004,0.2768261150614092,0.19230769230769232,0.2510215995329831,0.9144425264462445,0.36134453781512604,0.3654758141005375,0.19230769230769232,0.9148936170212766,0.14705882352941177,0.225130890052356,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,CLASS_WEIGHT_P025,class_weight,"{""config_id"": ""CLASS_WEIGHT_P025"", ""family"": ""class_weight"", ""kind"": ""class_weight"", ""weight_power"": 0.25}",6106,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",13,199.63586974143982,"[[11167, 15, 802, 16], [88, 101, 193, 0], [164, 25, 547, 6], [11, 0, 3, 4]]",0.4999074351747317,0.28402572570832607,0.18181818181818182,0.24724602203182375,0.9532223644899701,0.3862332695984704,0.4783559247923043,0.18181818181818182,0.7163120567375887,0.15384615384615385,0.2643979057591623,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,CLASS_WEIGHT_P025,class_weight,"{""config_id"": ""CLASS_WEIGHT_P025"", ""family"": ""class_weight"", ""kind"": ""class_weight"", ""weight_power"": 0.25}",6107,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",17,246.61212182044983,"[[10257, 10, 1726, 7], [78, 90, 214, 0], [118, 45, 575, 4], [5, 1, 5, 7]]",0.4989452123589638,0.3648989898989899,0.3409090909090909,0.3633217993079585,0.9134384183809778,0.3409090909090909,0.3525444512568976,0.3888888888888889,0.6164383561643836,0.3888888888888889,0.2356020942408377,0.3888888888888889
STFT_2D,BILSTM2D_T7_BOTH,CLASS_WEIGHT_P025,class_weight,"{""config_id"": ""CLASS_WEIGHT_P025"", ""family"": ""class_weight"", ""kind"": ""class_weight"", ""weight_power"": 0.25}",6108,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",11,182.87615323066711,"[[10481, 15, 1499, 5], [108, 92, 182, 0], [175, 35, 532, 0], [13, 1, 1, 3]]",0.465376411560974,0.2906227106227106,0.23076923076923078,0.2782959415175196,0.9203143521973921,0.3504761904761905,0.35994587280108253,0.23076923076923078,0.6433566433566433,0.375,0.24083769633507854,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,CLASS_WEIGHT_P025,class_weight,"{""config_id"": ""CLASS_WEIGHT_P025"", ""family"": ""class_weight"", ""kind"": ""class_weight"", ""weight_power"": 0.25}",6109,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",12,193.53029465675354,"[[9682, 19, 2292, 7], [67, 105, 210, 0], [146, 34, 562, 0], [8, 0, 7, 3]]",0.4455088554800169,0.30158730158730157,0.21428571428571427,0.27631578947368424,0.884079806419212,0.3888888888888889,0.2947810123262523,0.21428571428571427,0.6645569620253164,0.3,0.27486910994764396,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6100,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",15,211.77879452705383,"[[9881, 14, 2098, 7], [104, 86, 192, 0], [149, 78, 510, 5], [12, 0, 2, 4]]",0.43064953041364684,0.271218487394958,0.23529411764705882,0.2664601084430674,0.892350763117493,0.30714285714285716,0.2878103837471783,0.23529411764705882,0.48314606741573035,0.25,0.225130890052356,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6101,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",9,184.00039386749268,"[[10020, 19, 1960, 1], [94, 88, 200, 0], [151, 63, 527, 1], [11, 0, 4, 3]]",0.44658828912947574,0.28985507246376807,0.2608695652173913,0.28695652173913044,0.8996229125516251,0.3188405797101449,0.3070200990387416,0.2608695652173913,0.5176470588235295,0.6,0.23036649214659685,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6102,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",12,196.2585289478302,"[[9879, 16, 2092, 13], [75, 102, 205, 0], [126, 26, 584, 6], [11, 0, 3, 4]]",0.44986601708711554,0.291477325419642,0.1951219512195122,0.2596245625198855,0.8943913811054276,0.38783269961977185,0.3221180364037507,0.1951219512195122,0.7083333333333334,0.17391304347826086,0.2670157068062827,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6103,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",11,183.8581519126892,"[[10628, 18, 1330, 24], [102, 84, 196, 0], [158, 47, 530, 7], [11, 0, 1, 6]]",0.4603807054644647,0.26728299948638934,0.21818181818181817,0.2582628747117602,0.9282501419275951,0.3163841807909605,0.37870668095748483,0.21818181818181817,0.5637583892617449,0.16216216216216217,0.2198952879581152,0.3333333333333333
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6104,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",13,207.5887212753296,"[[10152, 19, 1824, 5], [136, 93, 153, 0], [215, 64, 461, 2], [11, 0, 4, 3]]",0.43475769194092473,0.2738095238095238,0.21428571428571427,0.2608695652173913,0.9018388558230435,0.3333333333333333,0.28957286432160806,0.21428571428571427,0.5284090909090909,0.3,0.24345549738219896,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6105,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",9,168.99276852607727,"[[9951, 12, 2004, 33], [95, 82, 205, 0], [142, 21, 576, 3], [8, 0, 5, 5]]",0.43057006619853966,0.24973570234969136,0.1694915254237288,0.2239519322681961,0.8966480446927374,0.3299798792756539,0.3261608154020385,0.1694915254237288,0.7130434782608696,0.12195121951219512,0.21465968586387435,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6106,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",3,117.65588569641113,"[[9854, 19, 2124, 3], [86, 94, 202, 0], [153, 52, 534, 3], [13, 0, 2, 3]]",0.43844378970981623,0.2829575462116596,0.2222222222222222,0.26992103374012916,0.8915226635302633,0.3436928702010969,0.29633740288568255,0.2222222222222222,0.5696969696969697,0.3333333333333333,0.24607329842931938,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6107,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",18,270.5864486694336,"[[11842, 10, 146, 2], [201, 86, 95, 0], [202, 27, 511, 2], [15, 0, 0, 3]]",0.5602302211766483,0.29029702970297033,0.24,0.2815825375170532,0.9762572135201979,0.3405940594059406,0.6840696117804551,0.24,0.6991869918699187,0.42857142857142855,0.225130890052356,0.16666666666666666
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6108,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",27,318.162184715271,"[[10047, 14, 1936, 3], [99, 88, 195, 0], [156, 33, 552, 1], [8, 0, 6, 4]]",0.4676405654896975,0.3240589198036007,0.3076923076923077,0.3232323232323232,0.900672344240251,0.3404255319148936,0.3217720781113378,0.3076923076923077,0.6518518518518519,0.5,0.23036649214659685,0.2222222222222222
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6109,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",17,243.59980940818787,"[[10132, 13, 1850, 5], [133, 69, 179, 1], [180, 30, 526, 6], [12, 0, 1, 5]]",0.44659860505069204,0.2825332562174667,0.2793522267206478,0.28249744114636643,0.9023467070401211,0.2793522267206478,0.31898120072771374,0.2857142857142857,0.6160714285714286,0.29411764705882354,0.1806282722513089,0.2777777777777778
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A050_G3,focal,"{""alpha_power"": 0.5, ""config_id"": ""FOCAL_A050_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6100,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",11,179.95201468467712,"[[10155, 16, 1829, 0], [131, 90, 161, 0], [162, 20, 558, 2], [15, 0, 1, 2]]",0.44485226046335274,0.26807444523979956,0.18181818181818182,0.24032042723631508,0.9041534968615056,0.3543307086614173,0.3391066545123063,0.18181818181818182,0.7142857142857143,0.5,0.2356020942408377,0.1111111111111111
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A050_G3,focal,"{""alpha_power"": 0.5, ""config_id"": ""FOCAL_A050_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6101,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",11,201.81476378440857,"[[9995, 19, 1980, 6], [69, 93, 220, 0], [112, 33, 597, 0], [9, 0, 7, 2]]",0.43614100817228874,0.25339366515837103,0.15384615384615385,0.21428571428571433,0.9010592742844264,0.35294117647058826,0.33671742808798644,0.15384615384615385,0.6413793103448275,0.25,0.24345549738219896,0.1111111111111111
STFT_2D,BILSTM2D_T7_BOTH,FOCAL_A050_G3,focal,"{""alpha_power"": 0.5, ""config_id"": ""FOCAL_A050_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",6102,,,,318885,37862,"{""N"": 33858, ""S"": 562, ""V"": 3046, ""F"": 396}",31,322.9847683906555,"[[10206, 20, 1757, 17], [107, 85, 190, 0], [135, 46, 557, 4], [11, 0, 2, 5]]",0.44951462600750314,0.27311103530615727,0.22727272727272727,0.26541764246682276,0.9088561378511956,0.31894934333958724,0.34298029556650245,0.22727272727272727,0.5629139072847682,0.19230769230769232,0.22251308900523561,0.2777777777777778
