number,values_0,values_1,datetime_start,datetime_complete,duration,params_clip_pct,params_image_size,params_nfft_multiplier,params_norm_type,params_noverlap_pct,params_nperseg,params_stft_window,user_attrs_F1_F,user_attrs_F1_N,user_attrs_F1_S,user_attrs_F1_V,user_attrs_Recall_F,user_attrs_Recall_S,user_attrs_best_epoch_median,user_attrs_config,user_attrs_macro_f1_mean,user_attrs_macro_f1_std,user_attrs_min_rare_f1_mean,user_attrs_min_rare_f1_std,user_attrs_preprocessing_seconds,user_attrs_rare_macro_sf_mean,user_attrs_rare_macro_sf_std,user_attrs_run_results,user_attrs_total_seconds,user_attrs_training_seconds,system_attrs_NSGAIISampler:generation,state
54,0.15448093514514616,0.3748217994735527,2026-08-10 09:44:53.108971,2026-08-10 09:46:45.234762,0 days 00:01:52.125791,5,160x192,1,sqrt,0.25,64,hamming,0.11712513196446152,0.5518739451870188,0.1918367383258308,0.6384513824168997,0.1851851851851852,0.11082024432809773,9.0,"{'method': 'STFT', 'image_size': [160, 192], 'norm_type': 'sqrt', 'clip_pct': 5, 'nperseg': 64, 'window': 'hamming', 'noverlap_pct': 0.25, 'nfft': 64}",0.3748217994735527,0.03974174326897394,0.11712513196446152,0.08446743740109078,3.3752708435058594,0.15448093514514616,0.06611887433012519,"[{'seed': 42, 'Macro_F1': 0.33479706531287573, 'Rare_Macro_SF': 0.11177374175476643, 'Min_Rare_F1': 0.0392156862745098, 'F1_N': 0.4719626168224299, 'F1_S': 0.18433179723502305, 'F1_V': 0.6436781609195402, 'F1_F': 0.0392156862745098, 'Recall_S': 0.10471204188481675, 'Recall_F': 0.16666666666666666, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.3753939595184096, 'Rare_Macro_SF': 0.12102780536246276, 'Min_Rare_F1': 0.10526315789473684, 'F1_N': 0.6178535606820461, 'F1_S': 0.13679245283018868, 'F1_V': 0.6416666666666667, 'F1_F': 0.10526315789473684, 'Recall_S': 0.07591623036649214, 'Recall_F': 0.05555555555555555, 'best_epoch': 10}, {'seed': 44, 'Macro_F1': 0.4142743735893728, 'Rare_Macro_SF': 0.2306412583182093, 'Min_Rare_F1': 0.20689655172413793, 'F1_N': 0.5658056580565806, 'F1_S': 0.2543859649122807, 'F1_V': 0.630009319664492, 'F1_F': 0.20689655172413793, 'Recall_S': 0.1518324607329843, 'Recall_F': 0.3333333333333333, 'best_epoch': 9}]",111.83165121078491,108.33813071250916,4,COMPLETE
66,0.1495509689617142,0.3721087549273397,2026-08-10 10:10:15.496160,2026-08-10 10:11:19.002223,0 days 00:01:03.506063,3,128x160,1,sqrt,0.75,64,hamming,0.0,0.5226518559564388,0.2991019379234284,0.6666812258294916,0.0,0.2443280977312391,6.0,"{'method': 'STFT', 'image_size': [128, 160], 'norm_type': 'sqrt', 'clip_pct': 3, 'nperseg': 64, 'window': 'hamming', 'noverlap_pct': 0.75, 'nfft': 64}",0.3721087549273397,0.07020110035076174,0.0,0.0,3.3814525604248047,0.1495509689617142,0.13299363618495721,"[{'seed': 42, 'Macro_F1': 0.2914191461123902, 'Rare_Macro_SF': 0.0, 'Min_Rare_F1': 0.0, 'F1_N': 0.5961227786752827, 'F1_S': 0.0, 'F1_V': 0.5695538057742782, 'F1_F': 0.0, 'Recall_S': 0.0, 'Recall_F': 0.0, 'best_epoch': 1}, {'seed': 43, 'Macro_F1': 0.4057390405564104, 'Rare_Macro_SF': 0.19410745233968804, 'Min_Rare_F1': 0.0, 'F1_N': 0.5328083989501312, 'F1_S': 0.3882149046793761, 'F1_V': 0.7019328585961343, 'F1_F': 0.0, 'Recall_S': 0.2931937172774869, 'Recall_F': 0.0, 'best_epoch': 11}, {'seed': 44, 'Macro_F1': 0.4191680781132185, 'Rare_Macro_SF': 0.2545454545454545, 'Min_Rare_F1': 0.0, 'F1_N': 0.43902439024390244, 'F1_S': 0.509090909090909, 'F1_V': 0.7285570131180625, 'F1_F': 0.0, 'Recall_S': 0.4397905759162304, 'Recall_F': 0.0, 'best_epoch': 6}]",63.20695352554321,59.70295691490173,5,COMPLETE
10,0.14789211062776497,0.32110598651252215,2026-08-10 08:33:10.996172,2026-08-10 08:35:07.359954,0 days 00:01:56.363782,3,224x192,4,sqrt,0.25,128,hamming,0.022556868725378067,0.4937497528478832,0.2732273525301519,0.4948899719466753,0.07407407407407407,0.17102966841186737,4.0,"{'method': 'STFT', 'image_size': [224, 192], 'norm_type': 'sqrt', 'clip_pct': 3, 'nperseg': 128, 'window': 'hamming', 'noverlap_pct': 0.25, 'nfft': 512}",0.32110598651252215,0.01284516536206635,0.022556868725378067,0.019562934978990885,5.355680465698242,0.14789211062776497,0.04208322173975322,"[{'seed': 42, 'Macro_F1': 0.3064152787247862, 'Rare_Macro_SF': 0.12253829321663019, 'Min_Rare_F1': 0.0, 'F1_N': 0.5173076923076924, 'F1_S': 0.24507658643326038, 'F1_V': 0.4632768361581921, 'F1_F': 0.0, 'Recall_S': 0.14659685863874344, 'Recall_F': 0.0, 'best_epoch': 4}, {'seed': 43, 'Macro_F1': 0.3266805773786687, 'Rare_Macro_SF': 0.19647007097544122, 'Min_Rare_F1': 0.03278688524590164, 'F1_N': 0.48884578079534435, 'F1_S': 0.36015325670498083, 'F1_V': 0.42493638676844786, 'F1_F': 0.03278688524590164, 'Recall_S': 0.24607329842931938, 'Recall_F': 0.05555555555555555, 'best_epoch': 3}, {'seed': 44, 'Macro_F1': 0.3302221034341115, 'Rare_Macro_SF': 0.12466796769122351, 'Min_Rare_F1': 0.03488372093023256, 'F1_N': 0.47509578544061304, 'F1_S': 0.21445221445221446, 'F1_V': 0.5964566929133859, 'F1_F': 0.03488372093023256, 'Recall_S': 0.12041884816753927, 'Recall_F': 0.16666666666666666, 'best_epoch': 6}]",116.06568193435669,110.59224152565002,0,COMPLETE
36,0.1463219357129257,0.36656116346061945,2026-08-10 09:16:00.715796,2026-08-10 09:18:31.591860,0 days 00:02:30.876064,2,224x224,4,log1p,0.5,128,hamming,0.024999999999999998,0.5905031858081408,0.2676438714258514,0.5830975966084856,0.05555555555555555,0.16841186736474692,6.0,"{'method': 'STFT', 'image_size': [224, 224], 'norm_type': 'log1p', 'clip_pct': 2, 'nperseg': 128, 'window': 'hamming', 'noverlap_pct': 0.5, 'nfft': 512}",0.36656116346061945,0.016546752622552025,0.024999999999999998,0.04330127018922193,5.994680881500244,0.1463219357129257,0.04768118499535957,"[{'seed': 42, 'Macro_F1': 0.3741664366166274, 'Rare_Macro_SF': 0.16774193548387098, 'Min_Rare_F1': 0.0, 'F1_N': 0.5996168582375478, 'F1_S': 0.33548387096774196, 'F1_V': 0.5615650172612198, 'F1_F': 0.0, 'Recall_S': 0.20418848167539266, 'Recall_F': 0.0, 'best_epoch': 3}, {'seed': 43, 'Macro_F1': 0.347579103721019, 'Rare_Macro_SF': 0.0916871921182266, 'Min_Rare_F1': 0.075, 'F1_N': 0.5874524714828897, 'F1_S': 0.10837438423645321, 'F1_V': 0.6194895591647331, 'F1_F': 0.075, 'Recall_S': 0.05759162303664921, 'Recall_F': 0.16666666666666666, 'best_epoch': 7}, {'seed': 44, 'Macro_F1': 0.37793795004421193, 'Rare_Macro_SF': 0.17953667953667954, 'Min_Rare_F1': 0.0, 'F1_N': 0.5844402277039848, 'F1_S': 0.3590733590733591, 'F1_V': 0.5682382133995038, 'F1_F': 0.0, 'Recall_S': 0.24345549738219896, 'Recall_F': 0.0, 'best_epoch': 6}]",150.58209109306335,144.47670984268188,3,COMPLETE
78,0.14512877473159114,0.34410800049006846,2026-08-10 10:30:04.686898,2026-08-10 10:32:22.583876,0 days 00:02:17.896978,2,192x224,1,log1p,0.5,128,hamming,0.016290415943107584,0.4791784562124796,0.2739671335200747,0.606995996284612,0.05555555555555555,0.19633507853403143,6.0,"{'method': 'STFT', 'image_size': [192, 224], 'norm_type': 'log1p', 'clip_pct': 2, 'nperseg': 128, 'window': 'hamming', 'noverlap_pct': 0.5, 'nfft': 128}",0.34410800049006846,0.03826352646610709,0.016290415943107584,0.017319877438962097,5.18014669418335,0.14512877473159114,0.11516690468674924,"[{'seed': 42, 'Macro_F1': 0.3129066239323399, 'Rare_Macro_SF': 0.09767043508050702, 'Min_Rare_F1': 0.014388489208633094, 'F1_N': 0.46115288220551376, 'F1_S': 0.18095238095238095, 'F1_V': 0.5951327433628318, 'F1_F': 0.014388489208633094, 'Recall_S': 0.09947643979057591, 'Recall_F': 0.1111111111111111, 'best_epoch': 4}, {'seed': 43, 'Macro_F1': 0.33261712120078346, 'Rare_Macro_SF': 0.061274509803921566, 'Min_Rare_F1': 0.0, 'F1_N': 0.5951115834218916, 'F1_S': 0.12254901960784313, 'F1_V': 0.6128078817733991, 'F1_F': 0.0, 'Recall_S': 0.06544502617801047, 'Recall_F': 0.0, 'best_epoch': 10}, {'seed': 44, 'Macro_F1': 0.38680025633708204, 'Rare_Macro_SF': 0.2764413793103448, 'Min_Rare_F1': 0.034482758620689655, 'F1_N': 0.38127090301003347, 'F1_S': 0.5184, 'F1_V': 0.613047363717605, 'F1_F': 0.034482758620689655, 'Recall_S': 0.42408376963350786, 'Recall_F': 0.05555555555555555, 'best_epoch': 6}]",137.61199951171875,132.3115303516388,6,COMPLETE
69,0.14234539017183112,0.3415387311111235,2026-08-10 10:14:04.380174,2026-08-10 10:15:47.029800,0 days 00:01:42.649626,2,224x160,4,log1p,0.5,128,hamming,0.0428211611036717,0.48883107788786284,0.24186961923999054,0.5926330662129689,0.20370370370370372,0.15008726003490402,4.0,"{'method': 'STFT', 'image_size': [224, 160], 'norm_type': 'log1p', 'clip_pct': 2, 'nperseg': 128, 'window': 'hamming', 'noverlap_pct': 0.5, 'nfft': 512}",0.3415387311111235,0.039717360209451526,0.0428211611036717,0.015056832529447946,4.831660985946655,0.14234539017183112,0.08315255512501288,"[{'seed': 42, 'Macro_F1': 0.31921341427348054, 'Rare_Macro_SF': 0.19980294636483242, 'Min_Rare_F1': 0.042042042042042045, 'F1_N': 0.2970639032815199, 'F1_S': 0.3575638506876228, 'F1_V': 0.5801838610827375, 'F1_F': 0.042042042042042045, 'Recall_S': 0.23821989528795812, 'Recall_F': 0.3888888888888889, 'best_epoch': 4}, {'seed': 43, 'Macro_F1': 0.38739510471124927, 'Rare_Macro_SF': 0.18023732470334414, 'Min_Rare_F1': 0.05825242718446602, 'F1_N': 0.6013195098963242, 'F1_S': 0.3022222222222222, 'F1_V': 0.5877862595419847, 'F1_F': 0.05825242718446602, 'Recall_S': 0.17801047120418848, 'Recall_F': 0.16666666666666666, 'best_epoch': 7}, {'seed': 44, 'Macro_F1': 0.31800767434864063, 'Rare_Macro_SF': 0.046995899447316816, 'Min_Rare_F1': 0.028169014084507043, 'F1_N': 0.5681098204857444, 'F1_S': 0.06582278481012659, 'F1_V': 0.6099290780141844, 'F1_F': 0.028169014084507043, 'Recall_S': 0.034031413612565446, 'Recall_F': 0.05555555555555555, 'best_epoch': 3}]",102.35704231262207,97.40682363510132,5,COMPLETE
8,0.142207972897808,0.3434523443986744,2026-08-10 08:30:35.734274,2026-08-10 08:32:04.331968,0 days 00:01:28.597694,3,128x128,4,sqrt,0.75,64,hamming,0.01820841239721695,0.4440305906285909,0.2662075333983991,0.6453628411704907,0.11111111111111112,0.19633507853403143,11.0,"{'method': 'STFT', 'image_size': [128, 128], 'norm_type': 'sqrt', 'clip_pct': 3, 'nperseg': 64, 'window': 'hamming', 'noverlap_pct': 0.75, 'nfft': 256}",0.3434523443986744,0.03764540914575151,0.01820841239721695,0.011433903288718135,3.179239511489868,0.142207972897808,0.09724141615623193,"[{'seed': 42, 'Macro_F1': 0.3002915142357757, 'Rare_Macro_SF': 0.04050017029144164, 'Min_Rare_F1': 0.03137254901960784, 'F1_N': 0.4793388429752066, 'F1_S': 0.04962779156327544, 'F1_V': 0.6408268733850129, 'F1_F': 0.03137254901960784, 'Recall_S': 0.02617801047120419, 'Recall_F': 0.2222222222222222, 'best_epoch': 12}, {'seed': 43, 'Macro_F1': 0.3695086822328186, 'Rare_Macro_SF': 0.2342630293159609, 'Min_Rare_F1': 0.0125, 'F1_N': 0.399452804377565, 'F1_S': 0.4560260586319218, 'F1_V': 0.6100558659217877, 'F1_F': 0.0125, 'Recall_S': 0.36649214659685864, 'Recall_F': 0.05555555555555555, 'best_epoch': 11}, {'seed': 44, 'Macro_F1': 0.360556836727429, 'Rare_Macro_SF': 0.1518607190860215, 'Min_Rare_F1': 0.010752688172043012, 'F1_N': 0.4533001245330012, 'F1_S': 0.29296875, 'F1_V': 0.6852057842046718, 'F1_F': 0.010752688172043012, 'Recall_S': 0.19633507853403143, 'Recall_F': 0.05555555555555555, 'best_epoch': 8}]",88.31156301498413,84.99856662750244,0,COMPLETE
21,0.1420548474723008,0.3100505950322605,2026-08-10 08:51:00.204107,2026-08-10 08:53:31.804965,0 days 00:02:31.600858,3,192x224,4,linear,0.5,80,hamming,0.00965383392728672,0.44700118848765524,0.2744558610173149,0.5090914966967851,0.05555555555555555,0.1692844677137871,7.0,"{'method': 'STFT', 'image_size': [192, 224], 'norm_type': 'linear', 'clip_pct': 3, 'nperseg': 80, 'window': 'hamming', 'noverlap_pct': 0.5, 'nfft': 320}",0.3100505950322605,0.0071321675723715686,0.00965383392728672,0.008877868692961184,4.765048980712891,0.1420548474723008,0.002650690012270318,"[{'seed': 42, 'Macro_F1': 0.3129673354053196, 'Rare_Macro_SF': 0.14509726081778482, 'Min_Rare_F1': 0.017467248908296942, 'F1_N': 0.39751552795031053, 'F1_S': 0.2727272727272727, 'F1_V': 0.5641592920353983, 'F1_F': 0.017467248908296942, 'Recall_S': 0.1649214659685864, 'Recall_F': 0.1111111111111111, 'best_epoch': 10}, {'seed': 43, 'Macro_F1': 0.3019223460254289, 'Rare_Macro_SF': 0.14082337916009316, 'Min_Rare_F1': 0.011494252873563218, 'F1_N': 0.3785900783289817, 'F1_S': 0.2701525054466231, 'F1_V': 0.5474525474525475, 'F1_F': 0.011494252873563218, 'Recall_S': 0.16230366492146597, 'Recall_F': 0.05555555555555555, 'best_epoch': 7}, {'seed': 44, 'Macro_F1': 0.31526210366603297, 'Rare_Macro_SF': 0.1402439024390244, 'Min_Rare_F1': 0.0, 'F1_N': 0.5648979591836735, 'F1_S': 0.2804878048780488, 'F1_V': 0.41566265060240964, 'F1_F': 0.0, 'Recall_S': 0.1806282722513089, 'Recall_F': 0.0, 'best_epoch': 6}]",151.31821131706238,146.44076013565063,1,COMPLETE
40,0.1405694879832811,0.3422752001677339,2026-08-10 09:22:03.333728,2026-08-10 09:23:10.486406,0 days 00:01:07.152678,2,128x128,4,log1p,0.25,32,hamming,0.0,0.5378666252424672,0.2811389759665622,0.5500951994619062,0.0,0.23909249563699828,6.0,"{'method': 'STFT', 'image_size': [128, 128], 'norm_type': 'log1p', 'clip_pct': 2, 'nperseg': 32, 'window': 'hamming', 'noverlap_pct': 0.25, 'nfft': 128}",0.3422752001677339,0.07199250446086074,0.0,0.0,3.0686004161834717,0.1405694879832811,0.1572202732760621,"[{'seed': 42, 'Macro_F1': 0.2688417773982065, 'Rare_Macro_SF': 0.0, 'Min_Rare_F1': 0.0, 'F1_N': 0.5521951219512196, 'F1_S': 0.0, 'F1_V': 0.5231719876416066, 'F1_F': 0.0, 'Recall_S': 0.0, 'Recall_F': 0.0, 'best_epoch': 2}, {'seed': 43, 'Macro_F1': 0.3452492084329941, 'Rare_Macro_SF': 0.11136363636363636, 'Min_Rare_F1': 0.0, 'F1_N': 0.5461638491547465, 'F1_S': 0.22272727272727272, 'F1_V': 0.6121057118499573, 'F1_F': 0.0, 'Recall_S': 0.12827225130890052, 'Recall_F': 0.0, 'best_epoch': 7}, {'seed': 44, 'Macro_F1': 0.412734614672001, 'Rare_Macro_SF': 0.3103448275862069, 'Min_Rare_F1': 0.0, 'F1_N': 0.5152409046214356, 'F1_S': 0.6206896551724138, 'F1_V': 0.5150078988941548, 'F1_F': 0.0, 'Recall_S': 0.5890052356020943, 'Recall_F': 0.0, 'best_epoch': 6}]",66.87921857833862,63.69702625274658,3,COMPLETE
19,0.14000198892546087,0.3776692798910652,2026-08-10 08:48:15.717441,2026-08-10 08:49:37.156993,0 days 00:01:21.439552,3,128x128,1,sqrt,0.75,64,hamming,0.0,0.5210697400467368,0.28000397785092174,0.7096034016666023,0.0,0.21116928446771377,7.0,"{'method': 'STFT', 'image_size': [128, 128], 'norm_type': 'sqrt', 'clip_pct': 3, 'nperseg': 64, 'window': 'hamming', 'noverlap_pct': 0.75, 'nfft': 64}",0.3776692798910652,0.047734550002280315,0.0,0.0,3.086078405380249,0.14000198892546087,0.12326957979756793,"[{'seed': 42, 'Macro_F1': 0.3353394600814824, 'Rare_Macro_SF': 0.017114914425427872, 'Min_Rare_F1': 0.0, 'F1_N': 0.5672316384180791, 'F1_S': 0.034229828850855744, 'F1_V': 0.7398963730569948, 'F1_F': 0.0, 'Recall_S': 0.01832460732984293, 'Recall_F': 0.0, 'best_epoch': 7}, {'seed': 43, 'Macro_F1': 0.3682608839542178, 'Rare_Macro_SF': 0.13924050632911392, 'Min_Rare_F1': 0.0, 'F1_N': 0.5465393794749404, 'F1_S': 0.27848101265822783, 'F1_V': 0.648023143683703, 'F1_F': 0.0, 'Recall_S': 0.17277486910994763, 'Recall_F': 0.0, 'best_epoch': 8}, {'seed': 44, 'Macro_F1': 0.4294074956374955, 'Rare_Macro_SF': 0.26365054602184085, 'Min_Rare_F1': 0.0, 'F1_N': 0.449438202247191, 'F1_S': 0.5273010920436817, 'F1_V': 0.7408906882591093, 'F1_F': 0.0, 'Recall_S': 0.4424083769633508, 'Recall_F': 0.0, 'best_epoch': 6}]",81.14902877807617,77.94221305847168,1,COMPLETE
24,0.14000198892546087,0.3776692798910652,2026-08-10 08:57:07.208589,2026-08-10 08:58:28.843772,0 days 00:01:21.635183,3,128x128,1,sqrt,0.75,64,hamming,0.0,0.5210697400467368,0.28000397785092174,0.7096034016666023,0.0,0.21116928446771377,7.0,"{'method': 'STFT', 'image_size': [128, 128], 'norm_type': 'sqrt', 'clip_pct': 3, 'nperseg': 64, 'window': 'hamming', 'noverlap_pct': 0.75, 'nfft': 64}",0.3776692798910652,0.047734550002280315,0.0,0.0,3.1215248107910156,0.14000198892546087,0.12326957979756793,"[{'seed': 42, 'Macro_F1': 0.3353394600814824, 'Rare_Macro_SF': 0.017114914425427872, 'Min_Rare_F1': 0.0, 'F1_N': 0.5672316384180791, 'F1_S': 0.034229828850855744, 'F1_V': 0.7398963730569948, 'F1_F': 0.0, 'Recall_S': 0.01832460732984293, 'Recall_F': 0.0, 'best_epoch': 7}, {'seed': 43, 'Macro_F1': 0.3682608839542178, 'Rare_Macro_SF': 0.13924050632911392, 'Min_Rare_F1': 0.0, 'F1_N': 0.5465393794749404, 'F1_S': 0.27848101265822783, 'F1_V': 0.648023143683703, 'F1_F': 0.0, 'Recall_S': 0.17277486910994763, 'Recall_F': 0.0, 'best_epoch': 8}, {'seed': 44, 'Macro_F1': 0.4294074956374955, 'Rare_Macro_SF': 0.26365054602184085, 'Min_Rare_F1': 0.0, 'F1_N': 0.449438202247191, 'F1_S': 0.5273010920436817, 'F1_V': 0.7408906882591093, 'F1_F': 0.0, 'Recall_S': 0.4424083769633508, 'Recall_F': 0.0, 'best_epoch': 6}]",81.35098958015442,78.1186032295227,2,COMPLETE
52,0.13932855722251894,0.35657254435382235,2026-08-10 09:41:40.412195,2026-08-10 09:43:53.007430,0 days 00:02:12.595235,2,224x160,1,log1p,0.5,128,hamming,0.008547008547008546,0.5668106777253978,0.2701101058980293,0.5808223852448536,0.05555555555555555,0.16230366492146597,9.0,"{'method': 'STFT', 'image_size': [224, 160], 'norm_type': 'log1p', 'clip_pct': 2, 'nperseg': 128, 'window': 'hamming', 'noverlap_pct': 0.5, 'nfft': 128}",0.35657254435382235,0.04243688548811085,0.008547008547008546,0.014803853056144251,4.8489038944244385,0.13932855722251894,0.05871442201984784,"[{'seed': 42, 'Macro_F1': 0.3454935697748991, 'Rare_Macro_SF': 0.11564625850340136, 'Min_Rare_F1': 0.0, 'F1_N': 0.5725567620927937, 'F1_S': 0.23129251700680273, 'F1_V': 0.578125, 'F1_F': 0.0, 'Recall_S': 0.13350785340314136, 'Recall_F': 0.0, 'best_epoch': 10}, {'seed': 43, 'Macro_F1': 0.3207740165525625, 'Rare_Macro_SF': 0.09615384615384615, 'Min_Rare_F1': 0.02564102564102564, 'F1_N': 0.5131128848346637, 'F1_S': 0.16666666666666666, 'F1_V': 0.5776754890678941, 'F1_F': 0.02564102564102564, 'Recall_S': 0.09162303664921466, 'Recall_F': 0.16666666666666666, 'best_epoch': 9}, {'seed': 44, 'Macro_F1': 0.40345004673400536, 'Rare_Macro_SF': 0.20618556701030927, 'Min_Rare_F1': 0.0, 'F1_N': 0.6147623862487361, 'F1_S': 0.41237113402061853, 'F1_V': 0.5866666666666667, 'F1_F': 0.0, 'Recall_S': 0.2617801047120419, 'Recall_F': 0.0, 'best_epoch': 6}]",132.30695986747742,127.34057259559631,4,COMPLETE
14,0.1387785915478322,0.3524377009342654,2026-08-10 08:40:48.476887,2026-08-10 08:42:14.204571,0 days 00:01:25.727684,3,128x128,4,log1p,0.25,32,hamming,0.0,0.5371066866098215,0.2775571830956644,0.5950869340315758,0.0,0.18062827225130892,11.0,"{'method': 'STFT', 'image_size': [128, 128], 'norm_type': 'log1p', 'clip_pct': 3, 'nperseg': 32, 'window': 'hamming', 'noverlap_pct': 0.25, 'nfft': 128}",0.3524377009342654,0.05219840214593516,0.0,0.0,3.0679900646209717,0.1387785915478322,0.07664633169982174,"[{'seed': 42, 'Macro_F1': 0.30192469992561727, 'Rare_Macro_SF': 0.06310679611650485, 'Min_Rare_F1': 0.0, 'F1_N': 0.5110565110565111, 'F1_S': 0.1262135922330097, 'F1_V': 0.5704286964129484, 'F1_F': 0.0, 'Recall_S': 0.06806282722513089, 'Recall_F': 0.0, 'best_epoch': 11}, {'seed': 43, 'Macro_F1': 0.3492161268299717, 'Rare_Macro_SF': 0.1368653421633554, 'Min_Rare_F1': 0.0, 'F1_N': 0.509142053445851, 'F1_S': 0.2737306843267108, 'F1_V': 0.6139917695473252, 'F1_F': 0.0, 'Recall_S': 0.16230366492146597, 'Recall_F': 0.0, 'best_epoch': 7}, {'seed': 44, 'Macro_F1': 0.4061722760472073, 'Rare_Macro_SF': 0.21636363636363637, 'Min_Rare_F1': 0.0, 'F1_N': 0.5911214953271028, 'F1_S': 0.43272727272727274, 'F1_V': 0.6008403361344538, 'F1_F': 0.0, 'Recall_S': 0.31151832460732987, 'Recall_F': 0.0, 'best_epoch': 11}]",85.44722390174866,82.26178073883057,1,COMPLETE
12,0.13557500977013429,0.37241566608255844,2026-08-10 08:37:21.240650,2026-08-10 08:38:36.435406,0 days 00:01:15.194756,5,160x160,4,log1p,0.5,32,hamming,0.04476957374492916,0.5412644223465969,0.22638044579533942,0.6772482224433686,0.2222222222222222,0.1300174520069808,5.0,"{'method': 'STFT', 'image_size': [160, 160], 'norm_type': 'log1p', 'clip_pct': 5, 'nperseg': 32, 'window': 'hamming', 'noverlap_pct': 0.5, 'nfft': 128}",0.37241566608255844,0.03310074985060269,0.04476957374492916,0.03653738600321602,3.7421162128448486,0.13557500977013429,0.0379049544938549,"[{'seed': 42, 'Macro_F1': 0.3456383390973375, 'Rare_Macro_SF': 0.09715457574980774, 'Min_Rare_F1': 0.024096385542168676, 'F1_N': 0.5435073627844712, 'F1_S': 0.1702127659574468, 'F1_V': 0.6447368421052632, 'F1_F': 0.024096385542168676, 'Recall_S': 0.09424083769633508, 'Recall_F': 0.1111111111111111, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.4094240397833212, 'Rare_Macro_SF': 0.17294254658385094, 'Min_Rare_F1': 0.08695652173913043, 'F1_N': 0.6015625, 'F1_S': 0.25892857142857145, 'F1_V': 0.6902485659655831, 'F1_F': 0.08695652173913043, 'Recall_S': 0.1518324607329843, 'Recall_F': 0.3333333333333333, 'best_epoch': 3}, {'seed': 44, 'Macro_F1': 0.36218461936701674, 'Rare_Macro_SF': 0.13662790697674418, 'Min_Rare_F1': 0.023255813953488372, 'F1_N': 0.4787234042553192, 'F1_S': 0.25, 'F1_V': 0.6967592592592593, 'F1_F': 0.023255813953488372, 'Recall_S': 0.14397905759162305, 'Recall_F': 0.2222222222222222, 'best_epoch': 6}]",74.88139200210571,71.02606511116028,1,COMPLETE
25,0.13557500977013429,0.37241566608255844,2026-08-10 08:58:29.035272,2026-08-10 08:59:44.175918,0 days 00:01:15.140646,5,160x160,4,log1p,0.5,32,hamming,0.04476957374492916,0.5412644223465969,0.22638044579533942,0.6772482224433686,0.2222222222222222,0.1300174520069808,5.0,"{'method': 'STFT', 'image_size': [160, 160], 'norm_type': 'log1p', 'clip_pct': 5, 'nperseg': 32, 'window': 'hamming', 'noverlap_pct': 0.5, 'nfft': 128}",0.37241566608255844,0.03310074985060269,0.04476957374492916,0.03653738600321602,3.648437738418579,0.13557500977013429,0.0379049544938549,"[{'seed': 42, 'Macro_F1': 0.3456383390973375, 'Rare_Macro_SF': 0.09715457574980774, 'Min_Rare_F1': 0.024096385542168676, 'F1_N': 0.5435073627844712, 'F1_S': 0.1702127659574468, 'F1_V': 0.6447368421052632, 'F1_F': 0.024096385542168676, 'Recall_S': 0.09424083769633508, 'Recall_F': 0.1111111111111111, 'best_epoch': 5}, {'seed': 43, 'Macro_F1': 0.4094240397833212, 'Rare_Macro_SF': 0.17294254658385094, 'Min_Rare_F1': 0.08695652173913043, 'F1_N': 0.6015625, 'F1_S': 0.25892857142857145, 'F1_V': 0.6902485659655831, 'F1_F': 0.08695652173913043, 'Recall_S': 0.1518324607329843, 'Recall_F': 0.3333333333333333, 'best_epoch': 3}, {'seed': 44, 'Macro_F1': 0.36218461936701674, 'Rare_Macro_SF': 0.13662790697674418, 'Min_Rare_F1': 0.023255813953488372, 'F1_N': 0.4787234042553192, 'F1_S': 0.25, 'F1_V': 0.6967592592592593, 'F1_F': 0.023255813953488372, 'Recall_S': 0.14397905759162305, 'Recall_F': 0.2222222222222222, 'best_epoch': 6}]",74.83960771560669,71.07760190963745,2,COMPLETE
