fold_id,holdout_records_json,config_id,family,config_json,seed,n_parameters,fixed_epochs,n_train_samples,n_val_samples,original_train_counts_json,val_counts_json,train_loss_final,time_s,confusion_json,weight_info_json,wgan_info_json,Accuracy,Macro_F1,Rare_Macro_SF,Min_Rare_F1,Rare_HMean_SF,F1_N,Precision_N,Recall_N,Support_N,Predicted_N,F1_S,Precision_S,Recall_S,Support_S,Predicted_S,F1_V,Precision_V,Recall_V,Support_V,Predicted_V,F1_F,Precision_F,Recall_F,Support_F,Predicted_F
HOLDOUT_223,"[""223""]",WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X20"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 20}",8201,318885,15,55999,2605,"{""N"": 43813, ""S"": 871, ""V"": 3315, ""F"": 400}","{""N"": 2045, ""S"": 73, ""V"": 473, ""F"": 14}",0.04269544169343343,159.31013941764832,"[[2041, 0, 0, 4], [61, 10, 2, 0], [135, 128, 210, 0], [8, 0, 3, 3]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 20, ""generated_self_to_real_nn_ratio"": 3.039424362823346, ""max_pool_size"": 7600, ""n_synthetic_f"": 7600, ""quality_attempt"": 1, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 4.922441745605757, ""synthetic_source_record_counts"": {""108"": 845, ""109"": 739, ""114"": 845, ""124"": 845, ""201"": 751, ""203"": 844, ""205"": 599, ""208"": 1288, ""215"": 844}, ""used"": true, ""wgan_seed"": 2930100}",0.8690978886756238,0.4856203208415817,0.1902505077860528,0.0947867298578199,0.1423487544483986,0.9515151515151515,0.9091314031180401,0.9980440097799511,2045,2245,0.0947867298578199,0.07246376811594203,0.136986301369863,73,138,0.6104651162790697,0.9767441860465116,0.4439746300211416,473,215,0.2857142857142857,0.42857142857142855,0.21428571428571427,14,7
HOLDOUT_223,"[""223""]",WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X20"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 20}",8202,318885,15,55999,2605,"{""N"": 43813, ""S"": 871, ""V"": 3315, ""F"": 400}","{""N"": 2045, ""S"": 73, ""V"": 473, ""F"": 14}",0.04336545416386798,157.9822497367859,"[[2008, 0, 0, 37], [69, 2, 2, 0], [161, 7, 303, 2], [9, 0, 1, 4]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 20, ""generated_self_to_real_nn_ratio"": 2.942892633775703, ""max_pool_size"": 7600, ""n_synthetic_f"": 7600, ""quality_attempt"": 2, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 4.732412603844227, ""synthetic_source_record_counts"": {""108"": 845, ""109"": 606, ""114"": 845, ""124"": 845, ""201"": 644, ""203"": 844, ""205"": 488, ""208"": 1639, ""215"": 844}, ""used"": true, ""wgan_seed"": 2940200}",0.8894433781190019,0.4756865226963939,0.09456568249893024,0.04878048780487805,0.07239819004524888,0.9356943150046598,0.8936359590565198,0.9819070904645477,2045,2247,0.04878048780487805,0.2222222222222222,0.0273972602739726,73,9,0.7779204107830552,0.9901960784313726,0.6405919661733616,473,306,0.14035087719298245,0.09302325581395349,0.2857142857142857,14,43
HOLDOUT_223,"[""223""]",WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X20"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 20}",8203,318885,15,55999,2605,"{""N"": 43813, ""S"": 871, ""V"": 3315, ""F"": 400}","{""N"": 2045, ""S"": 73, ""V"": 473, ""F"": 14}",0.05145482341432944,159.1350452899933,"[[2043, 1, 0, 1], [65, 4, 4, 0], [123, 5, 341, 4], [8, 0, 3, 3]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 20, ""generated_self_to_real_nn_ratio"": 2.940015095199442, ""max_pool_size"": 7600, ""n_synthetic_f"": 7600, ""quality_attempt"": 1, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 4.75793876734621, ""synthetic_source_record_counts"": {""108"": 845, ""109"": 736, ""114"": 845, ""124"": 845, ""201"": 699, ""203"": 844, ""205"": 618, ""208"": 1324, ""215"": 844}, ""used"": true, ""wgan_seed"": 2930300}",0.9178502879078695,0.5383971506937614,0.1845564074479737,0.0963855421686747,0.142433234421365,0.9537815126050421,0.9124609200535954,0.9990220048899755,2045,2239,0.0963855421686747,0.4,0.0547945205479452,73,10,0.830694275274056,0.9798850574712644,0.7209302325581395,473,348,0.2727272727272727,0.375,0.21428571428571427,14,8
HOLDOUT_223,"[""223""]",WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X20"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 20}",8204,318885,15,55999,2605,"{""N"": 43813, ""S"": 871, ""V"": 3315, ""F"": 400}","{""N"": 2045, ""S"": 73, ""V"": 473, ""F"": 14}",0.04084968349796587,158.60182428359985,"[[2043, 0, 0, 2], [62, 6, 5, 0], [142, 9, 318, 4], [10, 0, 1, 3]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 20, ""generated_self_to_real_nn_ratio"": 3.0102829896780423, ""max_pool_size"": 7600, ""n_synthetic_f"": 7600, ""quality_attempt"": 3, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 4.921044339235479, ""synthetic_source_record_counts"": {""108"": 845, ""109"": 639, ""114"": 845, ""124"": 845, ""201"": 749, ""203"": 844, ""205"": 648, ""208"": 1341, ""215"": 844}, ""used"": true, ""wgan_seed"": 2950400}",0.9097888675623801,0.5362541170823103,0.19861660079051383,0.13636363636363635,0.1791044776119403,0.9497907949790795,0.9051838723969872,0.9990220048899755,2045,2257,0.13636363636363635,0.4,0.0821917808219178,73,15,0.7979924717691342,0.9814814814814815,0.6723044397463002,473,324,0.2608695652173913,0.3333333333333333,0.21428571428571427,14,9
HOLDOUT_223,"[""223""]",WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X5"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 5}",8200,318885,15,49999,2605,"{""N"": 43813, ""S"": 871, ""V"": 3315, ""F"": 400}","{""N"": 2045, ""S"": 73, ""V"": 473, ""F"": 14}",0.05743139411632121,141.5286407470703,"[[2045, 0, 0, 0], [65, 7, 1, 0], [161, 73, 237, 2], [10, 0, 1, 3]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 5, ""generated_self_to_real_nn_ratio"": 2.930190657806328, ""max_pool_size"": 7600, ""n_synthetic_f"": 1600, ""quality_attempt"": 1, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 4.933157783672587, ""synthetic_source_record_counts"": {""108"": 178, ""109"": 178, ""114"": 178, ""124"": 178, ""201"": 178, ""203"": 178, ""205"": 178, ""208"": 177, ""215"": 177}, ""used"": true, ""wgan_seed"": 2930000}",0.8798464491362764,0.5046173045894038,0.20364637082903336,0.0915032679738562,0.14189189189189189,0.9454461396208969,0.8965366067514248,1.0,2045,2281,0.0915032679738562,0.0875,0.0958904109589041,73,80,0.6657303370786517,0.9916317991631799,0.5010570824524313,473,239,0.3157894736842105,0.6,0.21428571428571427,14,5
HOLDOUT_223,"[""223""]",WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X5"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 5}",8201,318885,15,49999,2605,"{""N"": 43813, ""S"": 871, ""V"": 3315, ""F"": 400}","{""N"": 2045, ""S"": 73, ""V"": 473, ""F"": 14}",0.045523144156330256,141.6576156616211,"[[2039, 0, 0, 6], [61, 9, 3, 0], [131, 2, 340, 0], [9, 0, 3, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 5, ""generated_self_to_real_nn_ratio"": 3.039424362823346, ""max_pool_size"": 7600, ""n_synthetic_f"": 1600, ""quality_attempt"": 1, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 4.922441745605757, ""synthetic_source_record_counts"": {""108"": 178, ""109"": 178, ""114"": 178, ""124"": 178, ""201"": 178, ""203"": 178, ""205"": 178, ""208"": 177, ""215"": 177}, ""used"": true, ""wgan_seed"": 2930100}",0.9174664107485605,0.5445191687607089,0.19805194805194803,0.18181818181818182,0.19672131147540986,0.9516919486581097,0.9102678571428572,0.9970660146699266,2045,2240,0.21428571428571427,0.8181818181818182,0.1232876712328767,73,11,0.8302808302808303,0.9826589595375722,0.718816067653277,473,346,0.18181818181818182,0.25,0.14285714285714285,14,8
HOLDOUT_223,"[""223""]",WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X5"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 5}",8202,318885,15,49999,2605,"{""N"": 43813, ""S"": 871, ""V"": 3315, ""F"": 400}","{""N"": 2045, ""S"": 73, ""V"": 473, ""F"": 14}",0.043217392554214876,140.78478598594666,"[[2019, 0, 3, 23], [40, 2, 31, 0], [148, 9, 315, 1], [12, 0, 0, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 5, ""generated_self_to_real_nn_ratio"": 2.942892633775703, ""max_pool_size"": 7600, ""n_synthetic_f"": 1600, ""quality_attempt"": 2, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 4.732412603844227, ""synthetic_source_record_counts"": {""108"": 178, ""109"": 178, ""114"": 178, ""124"": 178, ""201"": 178, ""203"": 178, ""205"": 178, ""208"": 177, ""215"": 177}, ""used"": true, ""wgan_seed"": 2940200}",0.8975047984644914,0.4652601322776684,0.07380952380952381,0.047619047619047616,0.06451612903225806,0.9469981238273921,0.9098693105002253,0.9872860635696822,2045,2219,0.047619047619047616,0.18181818181818182,0.0273972602739726,73,11,0.7664233576642335,0.9025787965616046,0.6659619450317125,473,349,0.1,0.07692307692307693,0.14285714285714285,14,26
HOLDOUT_223,"[""223""]",WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X5"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 5}",8203,318885,15,49999,2605,"{""N"": 43813, ""S"": 871, ""V"": 3315, ""F"": 400}","{""N"": 2045, ""S"": 73, ""V"": 473, ""F"": 14}",0.07683107324438515,141.84156489372253,"[[2024, 0, 0, 21], [69, 0, 4, 0], [140, 52, 276, 5], [8, 0, 2, 4]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 5, ""generated_self_to_real_nn_ratio"": 2.940015095199442, ""max_pool_size"": 7600, ""n_synthetic_f"": 1600, ""quality_attempt"": 1, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 4.75793876734621, ""synthetic_source_record_counts"": {""108"": 178, ""109"": 178, ""114"": 178, ""124"": 178, ""201"": 178, ""203"": 178, ""205"": 178, ""208"": 177, ""215"": 177}, ""used"": true, ""wgan_seed"": 2930300}",0.8844529750479846,0.4643535945687105,0.09090909090909091,0.0,0.0,0.9444703686420906,0.9031682284694333,0.9897310513447433,2045,2241,0.0,0.0,0.0,73,52,0.7311258278145696,0.9787234042553191,0.5835095137420718,473,282,0.18181818181818182,0.13333333333333333,0.2857142857142857,14,30
HOLDOUT_223,"[""223""]",WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,"{""config_id"": ""WGAN_F_RECORD_BALANCED_X5"", ""family"": ""wgan_f_record_balanced"", ""kind"": ""wgan_f_record_balanced"", ""wgan_factor"": 5}",8204,318885,15,49999,2605,"{""N"": 43813, ""S"": 871, ""V"": 3315, ""F"": 400}","{""N"": 2045, ""S"": 73, ""V"": 473, ""F"": 14}",0.06741036577305048,141.33283352851868,"[[2037, 1, 1, 6], [32, 35, 6, 0], [88, 6, 379, 0], [8, 0, 4, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""factor"": 5, ""generated_self_to_real_nn_ratio"": 3.0102829896780423, ""max_pool_size"": 7600, ""n_synthetic_f"": 1600, ""quality_attempt"": 3, ""quality_gate_passed"": false, ""selected_to_real_nn_ratio"": 4.921044339235479, ""synthetic_source_record_counts"": {""108"": 178, ""109"": 178, ""114"": 178, ""124"": 178, ""201"": 178, ""203"": 178, ""205"": 178, ""208"": 177, ""215"": 177}, ""used"": true, ""wgan_seed"": 2950400}",0.9416506717850288,0.6591352995182729,0.3952569169960475,0.18181818181818182,0.27999999999999997,0.9676959619952494,0.9408775981524249,0.9960880195599022,2045,2165,0.6086956521739131,0.8333333333333334,0.4794520547945205,73,42,0.8783314020857474,0.9717948717948718,0.8012684989429175,473,390,0.18181818181818182,0.25,0.14285714285714285,14,8
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""ce""}",8200,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.07217396593840508,101.0094051361084,"[[11229, 718, 1987, 1012], [39, 13, 127, 1], [127, 77, 728, 19], [8, 1, 6, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""quality_gate_passed"": null, ""used"": false}",0.7438797067230024,0.31642054851136536,0.015047540067286296,0.003805899143672693,0.0066491912281823416,0.8523283616076511,0.9847408576690345,0.7513046969088719,14946,11403,0.0262891809908999,0.016069221260815822,0.07222222222222222,180,809,0.3832587523032377,0.2556179775280899,0.7655099894847529,951,2848,0.003805899143672693,0.0019342359767891683,0.11764705882352941,17,1034
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""ce""}",8201,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.04737513690833821,101.09677147865295,"[[9748, 240, 4325, 633], [39, 16, 121, 4], [53, 76, 801, 21], [8, 0, 6, 3]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""quality_gate_passed"": null, ""used"": false}",0.6566422269168635,0.2789723328036996,0.03567477876106195,0.008849557522123894,0.015503875968992248,0.7863192707913205,0.9898456539398862,0.6522146393683929,14946,9848,0.0625,0.04819277108433735,0.08888888888888889,180,332,0.25822050290135395,0.15248429468874927,0.8422712933753943,951,5253,0.008849557522123894,0.0045385779122541605,0.17647058823529413,17,661
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""ce""}",8202,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.025917440507967782,101.29453682899475,"[[9444, 92, 5320, 90], [41, 6, 133, 0], [18, 40, 889, 4], [7, 0, 7, 3]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""quality_gate_passed"": null, ""used"": false}",0.6425997266061887,0.2765637203642151,0.04518371400198609,0.03773584905660377,0.04395604395604396,0.7723258096172718,0.9930599369085173,0.6318747490967483,14946,9510,0.03773584905660377,0.043478260869565216,0.03333333333333333,180,138,0.24356164383561643,0.14002205071664828,0.9348054679284963,951,6349,0.05263157894736842,0.030927835051546393,0.17647058823529413,17,97
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""ce""}",8203,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.05140123595050775,101.03367376327515,"[[9926, 932, 3662, 426], [40, 18, 118, 4], [144, 71, 717, 19], [10, 0, 5, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""quality_gate_passed"": null, ""used"": false}",0.662545047843917,0.27337142186372704,0.019261014681497615,0.008547008547008548,0.013301311657121746,0.7919891486475704,0.9808300395256917,0.664124180382711,14946,10120,0.02997502081598668,0.01762977473065622,0.1,180,1021,0.2629745094443426,0.15926254997778766,0.7539432176656151,951,4502,0.008547008547008548,0.004434589800443459,0.11764705882352941,17,451
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",BASELINE_CE,baseline,"{""config_id"": ""BASELINE_CE"", ""family"": ""baseline"", ""kind"": ""ce""}",8204,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.02731970976579733,100.50695586204529,"[[9265, 835, 2247, 2599], [40, 14, 123, 3], [145, 51, 736, 19], [8, 0, 6, 3]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""quality_gate_passed"": null, ""used"": false}",0.6224680004970796,0.28744835449435846,0.01409889632153926,0.002271866717152594,0.004177649574774954,0.7593017538108506,0.9795939945020089,0.6198983005486418,14946,9458,0.025925925925925925,0.015555555555555555,0.07777777777777778,180,900,0.3622938715235048,0.2365038560411311,0.7739221871713985,951,3112,0.002271866717152594,0.0011432926829268292,0.17647058823529413,17,2624
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",8200,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.010512499223559077,101.68545126914978,"[[9034, 1311, 1667, 2934], [42, 20, 111, 7], [185, 97, 613, 56], [11, 1, 3, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""quality_gate_passed"": null, ""used"": false}",0.6007829004597987,0.28469006586263573,0.013093210768999972,0.001326259946949602,0.002518178098145991,0.7460566520769676,0.9743313201035375,0.6044426602435434,14946,9272,0.024860161591050343,0.013995801259622114,0.1111111111111111,180,1429,0.36651718983557546,0.25605680868838765,0.6445846477392219,951,2394,0.001326259946949602,0.0006668889629876625,0.11764705882352941,17,2999
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",8201,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.01135906456385363,101.54859519004822,"[[10488, 547, 3529, 382], [40, 17, 121, 2], [45, 90, 778, 38], [7, 0, 7, 3]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""quality_gate_passed"": null, ""used"": false}",0.701255126133963,0.29124738990735083,0.027171023362305632,0.013574660633484163,0.02036741214057508,0.8217503721695526,0.991304347826087,0.7017262143717382,14946,10580,0.0407673860911271,0.02599388379204893,0.09444444444444444,180,654,0.28889714073523953,0.1754227733934611,0.8180862250262881,951,4435,0.013574660633484163,0.007058823529411765,0.17647058823529413,17,425
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",8202,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.010001728214221604,102.27884888648987,"[[10027, 590, 4081, 248], [38, 12, 130, 0], [25, 50, 851, 25], [8, 0, 7, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""quality_gate_passed"": null, ""used"": false}",0.6767739530259724,0.2815049288200343,0.021272391991570074,0.0136986301369863,0.018575851393188854,0.8007506788053027,0.9929689047336107,0.6708818412953299,14946,10098,0.028846153846153848,0.018404907975460124,0.06666666666666667,180,652,0.28272425249169436,0.1678832116788321,0.8948475289169295,951,5069,0.0136986301369863,0.007272727272727273,0.11764705882352941,17,275
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",8203,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.006414663716759439,102.15247774124146,"[[8423, 2372, 1482, 2669], [37, 35, 97, 11], [105, 89, 722, 35], [9, 0, 6, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""quality_gate_passed"": null, ""used"": false}",0.5705231763390083,0.2967699242976807,0.013810751615869693,0.001463057790782736,0.0027711248787632868,0.7162414965986394,0.9823886167483088,0.5635621570988893,14946,8574,0.026158445440956652,0.014022435897435898,0.19444444444444445,180,2496,0.44321669736034375,0.3129605548331166,0.7592008412197687,951,2307,0.001463057790782736,0.000736105999263894,0.11764705882352941,17,2717
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",FOCAL_A025_G3,focal,"{""alpha_power"": 0.25, ""config_id"": ""FOCAL_A025_G3"", ""family"": ""focal"", ""gamma"": 3.0, ""kind"": ""focal""}",8204,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.010487231089487917,101.85877180099487,"[[8274, 1814, 4354, 504], [39, 30, 111, 0], [55, 58, 803, 35], [9, 0, 6, 2]]","{""sample_weight_max"": 1.0, ""sample_weight_mean"": 1.0, ""sample_weight_min"": 1.0}","{""quality_gate_passed"": null, ""used"": false}",0.5659873244687461,0.2508732709735655,0.017993451292698293,0.007168458781362007,0.011481056257175661,0.7095142134373794,0.987704428793124,0.5535929345644319,14946,8377,0.02881844380403458,0.015772870662460567,0.16666666666666666,180,1902,0.2579919678714859,0.152256351915055,0.8443743427970557,951,5274,0.007168458781362007,0.0036968576709796672,0.11764705882352941,17,541
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",F_RECORD_BALANCED_CE_P025,record_balanced,"{""class_weight_power"": 0.25, ""config_id"": ""F_RECORD_BALANCED_CE_P025"", ""family"": ""record_balanced"", ""kind"": ""record_balanced_ce""}",8200,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.06380489333689464,100.92172312736511,"[[9436, 681, 2367, 2462], [39, 15, 126, 0], [89, 126, 710, 26], [9, 1, 5, 2]]","{""class_alpha"": [0.4813796281814575, 1.2140767574310303, 0.874590277671814, 1.4299533367156982], ""f_record_counts"": {""205"": 11, ""208"": 372, ""223"": 14}, ""f_record_total_weight_after_normalization"": {""205"": 350.32526242008703, ""208"": 350.32526242008703, ""223"": 350.3252624200871}, ""sample_weight_max"": 31.84775112909882, ""sample_weight_mean"": 1.0000000000000002, ""sample_weight_min"": 0.8911853643525038}","{""quality_gate_passed"": null, ""used"": false}",0.6314775692804772,0.2856557105995649,0.0157529008506988,0.0015955325089748703,0.0030294615132160255,0.7696888127574534,0.985688916745012,0.6313394888264419,14946,9573,0.02991026919242273,0.018226002430133656,0.08333333333333333,180,823,0.3414282279394085,0.2213216957605985,0.7465825446898002,951,3208,0.0015955325089748703,0.0008032128514056225,0.11764705882352941,17,2490
HOLDOUT_MINOR_F,"[""108"", ""109"", ""124"", ""201"", ""203"", ""215"", ""114""]",F_RECORD_BALANCED_CE_P025,record_balanced,"{""class_weight_power"": 0.25, ""config_id"": ""F_RECORD_BALANCED_CE_P025"", ""family"": ""record_balanced"", ""kind"": ""record_balanced_ce""}",8201,318885,15,34910,16094,"{""N"": 30912, ""S"": 764, ""V"": 2837, ""F"": 397}","{""N"": 14946, ""S"": 180, ""V"": 951, ""F"": 17}",0.061727096704892376,100.75878071784973,"[[9011, 865, 3531, 1539], [38, 22, 117, 3], [40, 87, 812, 12], [8, 0, 6, 3]]","{""class_alpha"": [0.4813796281814575, 1.2140767574310303, 0.874590277671814, 1.4299533367156982], ""f_record_counts"": {""205"": 11, ""208"": 372, ""223"": 14}, ""f_record_total_weight_after_normalization"": {""205"": 350.32526242008703, ""208"": 350.32526242008703, ""223"": 350.3252624200871}, ""sample_weight_max"": 31.84775112909882, ""sample_weight_mean"": 1.0000000000000002, ""sample_weight_min"": 0.8911853643525038}","{""quality_gate_passed"": null, ""used"": false}",0.6119050577855101,0.27282770243013255,0.020970096829105545,0.0038119440914866584,0.006930953006038331,0.7495736804891237,0.9905463339562494,0.6029037869664124,14946,9097,0.038128249566724434,0.022587268993839837,0.12222222222222222,180,974,0.2997969355731955,0.18181818181818182,0.8538380651945321,951,4466,0.0038119440914866584,0.0019267822736030828,0.17647058823529413,17,1557
