fold_id,record_id,config_id,family,seed,n_beats,confusion_json,Accuracy,Macro_F1,Rare_Macro_SF,Min_Rare_F1,Rare_HMean_SF,F1_N,Precision_N,Recall_N,Support_N,Predicted_N,F1_S,Precision_S,Recall_S,Support_S,Predicted_S,F1_V,Precision_V,Recall_V,Support_V,Predicted_V,F1_F,Precision_F,Recall_F,Support_F,Predicted_F
HOLDOUT_208,208,FOCAL_A025_G3,focal,8200,2951,"[[1513, 64, 8, 0], [2, 0, 0, 0], [8, 59, 925, 0], [200, 1, 171, 0]]",0.8261606235174517,0.44934642596712115,0.0,0.0,0.0,0.914752116082225,0.8781195589088798,0.9545741324921135,1585,1723,0.0,0.0,0.0,2,124,0.8826335877862596,0.8378623188405797,0.9324596774193549,992,1104,0.0,0.0,0.0,372,0
HOLDOUT_208,208,FOCAL_A025_G3,focal,8201,2951,"[[1554, 25, 3, 3], [2, 0, 0, 0], [6, 6, 980, 0], [214, 0, 136, 22]]",0.8661470687902406,0.4910064845041906,0.055415617128463476,0.0,0.0,0.9247247842903897,0.875,0.9804416403785489,1585,1776,0.0,0.0,0.0,2,31,0.9284699194694458,0.8757819481680071,0.9879032258064516,992,1119,0.11083123425692695,0.88,0.05913978494623656,372,25
HOLDOUT_208,208,FOCAL_A025_G3,focal,8202,2951,"[[1555, 26, 4, 0], [2, 0, 0, 0], [11, 53, 928, 0], [217, 2, 153, 0]]",0.8414096916299559,0.4541112995375377,0.0,0.0,0.0,0.9228486646884273,0.8711484593837535,0.9810725552050473,1585,1785,0.0,0.0,0.0,2,81,0.8935965334617236,0.8552995391705069,0.9354838709677419,992,1085,0.0,0.0,0.0,372,0
HOLDOUT_208,208,FOCAL_A025_G3,focal,8203,2951,"[[1566, 17, 2, 0], [2, 0, 0, 0], [25, 14, 953, 0], [299, 0, 72, 1]]",0.8539478143002373,0.4625425401620986,0.002680965147453083,0.0,0.0,0.9007765314926661,0.8276955602536998,0.98801261829653,1585,1892,0.0,0.0,0.0,2,31,0.9440316988608222,0.9279454722492697,0.9606854838709677,992,1027,0.005361930294906166,1.0,0.002688172043010753,372,1
HOLDOUT_208,208,FOCAL_A025_G3,focal,8204,2951,"[[1556, 22, 6, 1], [2, 0, 0, 0], [13, 5, 974, 0], [235, 0, 123, 14]]",0.8620806506269061,0.4799769355453789,0.03617571059431524,0.0,0.0,0.9177233854320259,0.8615725359911407,0.9817034700315458,1585,1806,0.0,0.0,0.0,2,27,0.9298329355608592,0.8830462375339981,0.9818548387096774,992,1103,0.07235142118863049,0.9333333333333333,0.03763440860215054,372,15
HOLDOUT_208,208,F_RECORD_BALANCED_CE_P025,record_balanced,8200,2951,"[[1487, 91, 6, 1], [2, 0, 0, 0], [8, 136, 848, 0], [232, 10, 130, 0]]",0.7912572009488309,0.4389261359610437,0.0,0.0,0.0,0.8974049487024743,0.8600347021399652,0.9381703470031546,1585,1729,0.0,0.0,0.0,2,237,0.8582995951417004,0.8617886178861789,0.8548387096774194,992,984,0.0,0.0,0.0,372,1
HOLDOUT_208,208,F_RECORD_BALANCED_CE_P025,record_balanced,8201,2951,"[[1559, 19, 6, 1], [2, 0, 0, 0], [14, 8, 970, 0], [254, 0, 118, 0]]",0.856997627922738,0.46082694291903903,0.0,0.0,0.0,0.9132981839484475,0.8523783488244943,0.983596214511041,1585,1829,0.0,0.0,0.0,2,27,0.9300095877277086,0.886654478976234,0.9778225806451613,992,1094,0.0,0.0,0.0,372,1
HOLDOUT_208,208,F_RECORD_BALANCED_CE_P025,record_balanced,8202,2951,"[[1535, 45, 5, 0], [2, 0, 0, 0], [8, 2, 982, 0], [220, 0, 152, 0]]",0.8529312097594036,0.459512736645258,0.0,0.0,0.0,0.9164179104477612,0.8696883852691218,0.9684542586750788,1585,1765,0.0,0.0,0.0,2,47,0.9216330361332707,0.8621597892888498,0.9899193548387096,992,1139,0.0,0.0,0.0,372,0
HOLDOUT_208,208,F_RECORD_BALANCED_CE_P025,record_balanced,8203,2951,"[[1556, 23, 6, 0], [2, 0, 0, 0], [10, 23, 959, 0], [213, 0, 159, 0]]",0.8522534733988478,0.4577416834867074,0.0,0.0,0.0,0.9245395127748068,0.8736664795058956,0.9817034700315458,1585,1781,0.0,0.0,0.0,2,46,0.9064272211720227,0.853202846975089,0.9667338709677419,992,1124,0.0,0.0,0.0,372,0
HOLDOUT_208,208,F_RECORD_BALANCED_CE_P025,record_balanced,8204,2951,"[[1564, 20, 1, 0], [2, 0, 0, 0], [18, 64, 910, 0], [239, 1, 132, 0]]",0.8383598780074552,0.45304731748393723,0.0,0.0,0.0,0.9178403755868545,0.8579264947888097,0.9867507886435332,1585,1823,0.0,0.0,0.0,2,85,0.8943488943488943,0.87248322147651,0.9173387096774194,992,1043,0.0,0.0,0.0,372,0
HOLDOUT_208,208,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8200,2951,"[[1544, 37, 4, 0], [2, 0, 0, 0], [12, 61, 919, 0], [244, 0, 128, 0]]",0.8346323280243985,0.4528446634731484,0.0,0.0,0.0,0.9117212872748746,0.8568257491675916,0.9741324921135647,1585,1802,0.0,0.0,0.0,2,98,0.899657366617719,0.8744053282588011,0.9264112903225806,992,1051,0.0,0.0,0.0,372,0
HOLDOUT_208,208,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8201,2951,"[[1546, 33, 5, 1], [2, 0, 0, 0], [11, 40, 941, 0], [268, 2, 102, 0]]",0.8427651643510674,0.4571905960508471,0.0,0.0,0.0,0.9062133645955451,0.8461959496442255,0.9753943217665615,1585,1827,0.0,0.0,0.0,2,75,0.9225490196078432,0.8979007633587787,0.9485887096774194,992,1048,0.0,0.0,0.0,372,1
HOLDOUT_208,208,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8202,2951,"[[1557, 27, 1, 0], [2, 0, 0, 0], [10, 40, 942, 0], [277, 0, 95, 0]]",0.8468315825144019,0.4589214823408132,0.0,0.0,0.0,0.9076071116292626,0.843445287107259,0.9823343848580441,1585,1846,0.0,0.0,0.0,2,67,0.9280788177339901,0.9075144508670521,0.9495967741935484,992,1038,0.0,0.0,0.0,372,0
HOLDOUT_208,208,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8203,2951,"[[1569, 15, 1, 0], [2, 0, 0, 0], [15, 1, 976, 0], [263, 0, 109, 0]]",0.862419518807184,0.46329197971034153,0.0,0.0,0.0,0.9138031450203844,0.848566792861006,0.9899053627760253,1585,1849,0.0,0.0,0.0,2,16,0.9393647738209817,0.8987108655616943,0.9838709677419355,992,1086,0.0,0.0,0.0,372,0
HOLDOUT_208,208,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8204,2951,"[[1555, 18, 12, 0], [2, 0, 0, 0], [14, 0, 978, 0], [212, 1, 159, 0]]",0.8583531006438495,0.45924711353164827,0.0,0.0,0.0,0.9233966745843231,0.8721256309590578,0.9810725552050473,1585,1783,0.0,0.0,0.0,2,19,0.91359177954227,0.8511749347258486,0.9858870967741935,992,1149,0.0,0.0,0.0,372,0
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8200,2951,"[[1551, 27, 7, 0], [2, 0, 0, 0], [5, 21, 966, 0], [203, 0, 169, 0]]",0.8529312097594036,0.4581047968983094,0.0,0.0,0.0,0.9270771069934249,0.8807495741056218,0.9785488958990536,1585,1761,0.0,0.0,0.0,2,48,0.9053420805998126,0.8458844133099825,0.9737903225806451,992,1142,0.0,0.0,0.0,372,0
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8201,2951,"[[1562, 18, 4, 1], [2, 0, 0, 0], [24, 90, 878, 0], [238, 2, 132, 0]]",0.8268383598780075,0.44780858246135236,0.0,0.0,0.0,0.9158604514805042,0.8554216867469879,0.9854889589905362,1585,1826,0.0,0.0,0.0,2,110,0.8753738783649053,0.8658777120315582,0.8850806451612904,992,1014,0.0,0.0,0.0,372,1
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8202,2951,"[[1554, 24, 6, 1], [2, 0, 0, 0], [9, 126, 857, 0], [229, 13, 130, 0]]",0.8170111826499492,0.4458187068894185,0.0,0.0,0.0,0.9197987570287067,0.8662207357859532,0.9804416403785489,1585,1794,0.0,0.0,0.0,2,163,0.8634760705289672,0.8630412890231621,0.8639112903225806,992,993,0.0,0.0,0.0,372,1
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8203,2951,"[[1529, 53, 3, 0], [2, 0, 0, 0], [11, 12, 969, 0], [240, 4, 128, 0]]",0.846492714334124,0.45865328537412664,0.0,0.0,0.0,0.9082269082269082,0.8580246913580247,0.9646687697160883,1585,1782,0.0,0.0,0.0,2,69,0.9263862332695985,0.8809090909090909,0.9768145161290323,992,1100,0.0,0.0,0.0,372,0
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8204,2951,"[[1556, 21, 6, 2], [2, 0, 0, 0], [67, 157, 768, 0], [243, 4, 125, 0]]",0.7875296509657743,0.42837848371950416,0.0,0.0,0.0,0.9012452939472922,0.8329764453961456,0.9817034700315458,1585,1868,0.0,0.0,0.0,2,182,0.8122686409307245,0.8542825361512792,0.7741935483870968,992,899,0.0,0.0,0.0,372,2
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8200,2951,"[[1565, 14, 5, 1], [2, 0, 0, 0], [13, 58, 921, 0], [271, 0, 101, 0]]",0.8424262961707896,0.455818948741323,0.0,0.0,0.0,0.9109429569266589,0.8454889249054565,0.9873817034700315,1585,1851,0.0,0.0,0.0,2,72,0.912332838038633,0.8967867575462513,0.9284274193548387,992,1027,0.0,0.0,0.0,372,1
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8201,2951,"[[1564, 17, 3, 1], [2, 0, 0, 0], [14, 35, 943, 0], [237, 0, 135, 0]]",0.8495425279566249,0.4573129282085706,0.0,0.0,0.0,0.9194591416813639,0.8607594936708861,0.9867507886435332,1585,1817,0.0,0.0,0.0,2,52,0.9097925711529185,0.8723404255319149,0.9506048387096774,992,1081,0.0,0.0,0.0,372,1
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8202,2951,"[[1543, 35, 6, 1], [2, 0, 0, 0], [28, 41, 923, 0], [224, 4, 144, 0]]",0.8356489325652321,0.45160613875194555,0.0,0.0,0.0,0.9124778237729154,0.8586533110740122,0.9735015772870662,1585,1797,0.0,0.0,0.0,2,80,0.8939467312348668,0.8602050326188257,0.9304435483870968,992,1073,0.0,0.0,0.0,372,1
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8203,2951,"[[1564, 15, 4, 2], [2, 0, 0, 0], [9, 47, 935, 1], [284, 4, 84, 0]]",0.8468315825144019,0.45907148188816166,0.0,0.0,0.0,0.908246225319396,0.841312533620226,0.9867507886435332,1585,1859,0.0,0.0,0.0,2,66,0.9280397022332506,0.9139784946236559,0.9425403225806451,992,1023,0.0,0.0,0.0,372,3
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8204,2951,"[[1555, 24, 5, 1], [2, 0, 0, 0], [41, 30, 921, 0], [280, 4, 88, 0]]",0.8390376143680108,0.4540776313853703,0.0,0.0,0.0,0.8980652613341034,0.8280085197018104,0.9810725552050473,1585,1878,0.0,0.0,0.0,2,58,0.9182452642073778,0.908284023668639,0.9284274193548387,992,1014,0.0,0.0,0.0,372,1
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8200,2951,"[[1557, 21, 6, 1], [2, 0, 0, 0], [19, 101, 872, 0], [247, 1, 124, 0]]",0.8231108098949509,0.44695508813831525,0.0,0.0,0.0,0.9131964809384164,0.8531506849315068,0.9823343848580441,1585,1825,0.0,0.0,0.0,2,123,0.8746238716148446,0.8702594810379242,0.8790322580645161,992,1002,0.0,0.0,0.0,372,1
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8201,2951,"[[1549, 28, 6, 2], [2, 0, 0, 0], [28, 36, 928, 0], [272, 1, 99, 0]]",0.8393764825482887,0.4545432529930008,0.0,0.0,0.0,0.9016298020954598,0.8368449486763911,0.9772870662460568,1585,1851,0.0,0.0,0.0,2,65,0.9165432098765433,0.8983543078412392,0.9354838709677419,992,1033,0.0,0.0,0.0,372,2
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8202,2951,"[[1567, 16, 1, 1], [2, 0, 0, 0], [14, 41, 937, 0], [263, 2, 107, 0]]",0.8485259234157913,0.45835416980555155,0.0,0.0,0.0,0.9134363159428738,0.8488624052004333,0.9886435331230284,1585,1846,0.0,0.0,0.0,2,59,0.9199803632793323,0.8966507177033493,0.9445564516129032,992,1045,0.0,0.0,0.0,372,1
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8203,2951,"[[1563, 16, 6, 0], [2, 0, 0, 0], [8, 15, 969, 0], [229, 0, 143, 0]]",0.8580142324635717,0.46035601694239336,0.0,0.0,0.0,0.9229406554472985,0.867369589345172,0.9861198738170347,1585,1802,0.0,0.0,0.0,2,31,0.9184834123222749,0.8667262969588551,0.9768145161290323,992,1118,0.0,0.0,0.0,372,0
HOLDOUT_208,208,WGAN_F_RECORD_BALANCED_X5,wgan_f_record_balanced,8204,2951,"[[1528, 53, 3, 1], [2, 0, 0, 0], [13, 26, 953, 0], [214, 4, 154, 0]]",0.8407319552694003,0.4552944931190323,0.0,0.0,0.0,0.9144225014961102,0.8696642003414912,0.9640378548895899,1585,1757,0.0,0.0,0.0,2,83,0.9067554709800191,0.8585585585585586,0.9606854838709677,992,1110,0.0,0.0,0.0,372,1
HOLDOUT_223,223,BASELINE_CE,baseline,8200,2605,"[[2033, 1, 2, 9], [48, 18, 7, 0], [130, 1, 341, 1], [8, 0, 2, 4]]",0.9197696737044145,0.6132606136323682,0.33640552995391704,0.2857142857142857,0.3287671232876712,0.9535647279549718,0.9161784587652095,0.9941320293398533,2045,2219,0.3870967741935484,0.9,0.2465753424657534,73,20,0.8266666666666667,0.96875,0.7209302325581395,473,352,0.2857142857142857,0.2857142857142857,0.2857142857142857,14,14
HOLDOUT_223,223,BASELINE_CE,baseline,8201,2605,"[[2043, 0, 0, 2], [49, 14, 10, 0], [114, 8, 350, 1], [9, 1, 2, 2]]",0.9247600767754318,0.5749178163317545,0.2510964912280702,0.21052631578947367,0.2445414847161572,0.9591549295774648,0.9223476297968397,0.9990220048899755,2045,2215,0.2916666666666667,0.6086956521739131,0.1917808219178082,73,23,0.8383233532934131,0.9668508287292817,0.7399577167019028,473,362,0.21052631578947367,0.4,0.14285714285714285,14,5
HOLDOUT_223,223,BASELINE_CE,baseline,8202,2605,"[[2042, 0, 1, 2], [64, 7, 2, 0], [125, 27, 321, 0], [8, 0, 4, 2]]",0.9105566218809981,0.5269690325638463,0.17653167185877466,0.1308411214953271,0.16470588235294115,0.9533146591970122,0.9120142920946851,0.9985330073349633,2045,2239,0.1308411214953271,0.20588235294117646,0.0958904109589041,73,34,0.8014981273408239,0.9786585365853658,0.678646934460888,473,328,0.2222222222222222,0.5,0.14285714285714285,14,4
HOLDOUT_223,223,BASELINE_CE,baseline,8203,2605,"[[2041, 0, 0, 4], [70, 1, 1, 1], [121, 6, 346, 0], [8, 0, 3, 3]]",0.9178502879078695,0.5227947389359253,0.14886363636363636,0.025,0.04580152671755725,0.9526254375729288,0.9111607142857143,0.9980440097799511,2045,2240,0.025,0.14285714285714285,0.0136986301369863,73,7,0.8408262454434994,0.9885714285714285,0.7315010570824524,473,350,0.2727272727272727,0.375,0.21428571428571427,14,8
HOLDOUT_223,223,BASELINE_CE,baseline,8204,2605,"[[2033, 0, 0, 12], [64, 3, 6, 0], [145, 11, 316, 1], [11, 0, 0, 3]]",0.9040307101727447,0.502488869001323,0.13448275862068965,0.06896551724137931,0.10256410256410257,0.946021405304793,0.902352418996893,0.9941320293398533,2045,2253,0.06896551724137931,0.21428571428571427,0.0410958904109589,73,14,0.7949685534591195,0.9813664596273292,0.6680761099365751,473,322,0.2,0.1875,0.21428571428571427,14,16
HOLDOUT_223,223,FOCAL_A025_G3,focal,8200,2605,"[[2031, 0, 0, 14], [51, 17, 4, 1], [127, 6, 339, 1], [8, 0, 3, 3]]",0.9174664107485605,0.579224337663744,0.26799242424242425,0.18181818181818182,0.24028268551236748,0.9530736743312999,0.9161028416779432,0.9931540342298288,2045,2217,0.3541666666666667,0.7391304347826086,0.2328767123287671,73,23,0.8278388278388278,0.9797687861271677,0.7167019027484144,473,346,0.18181818181818182,0.15789473684210525,0.21428571428571427,14,19
HOLDOUT_223,223,FOCAL_A025_G3,focal,8201,2605,"[[2023, 1, 6, 15], [27, 18, 28, 0], [122, 2, 349, 0], [9, 0, 3, 2]]",0.9182341650671785,0.5704975678723676,0.2560054907343857,0.12903225806451613,0.19302949061662197,0.9574065309985802,0.9275561668959194,0.9892420537897311,2045,2181,0.3829787234042553,0.8571428571428571,0.2465753424657534,73,21,0.8125727590221188,0.9041450777202072,0.7378435517970402,473,386,0.12903225806451613,0.11764705882352941,0.14285714285714285,14,17
HOLDOUT_223,223,FOCAL_A025_G3,focal,8202,2605,"[[2043, 0, 0, 2], [54, 19, 0, 0], [119, 14, 340, 0], [9, 1, 2, 2]]",0.9228406909788868,0.5921567256160889,0.288681204569055,0.2222222222222222,0.27338129496402874,0.9569086651053864,0.9182022471910113,0.9990220048899755,2045,2225,0.35514018691588783,0.5588235294117647,0.2602739726027397,73,34,0.8343558282208589,0.9941520467836257,0.718816067653277,473,342,0.2222222222222222,0.5,0.14285714285714285,14,4
HOLDOUT_223,223,FOCAL_A025_G3,focal,8203,2605,"[[2044, 1, 0, 0], [36, 35, 2, 0], [155, 240, 78, 0], [12, 1, 1, 0]]",0.8280230326295586,0.3585145396859576,0.1,0.0,0.0,0.9524697110904008,0.9096573208722741,0.9995110024449878,2045,2247,0.2,0.1263537906137184,0.4794520547945205,73,277,0.2815884476534296,0.9629629629629629,0.1649048625792812,473,81,0.0,0.0,0.0,14,0
HOLDOUT_223,223,FOCAL_A025_G3,focal,8204,2605,"[[2039, 0, 0, 6], [72, 1, 0, 0], [140, 15, 312, 6], [9, 0, 2, 3]]",0.9040307101727447,0.4923808621072552,0.11468423091824874,0.02247191011235955,0.04054054054054054,0.9472706155632985,0.9022123893805309,0.9970660146699266,2045,2260,0.02247191011235955,0.0625,0.0136986301369863,73,16,0.7928843710292249,0.9936305732484076,0.6596194503171248,473,314,0.20689655172413793,0.2,0.21428571428571427,14,15
HOLDOUT_223,223,F_RECORD_BALANCED_CE_P025,record_balanced,8200,2605,"[[2045, 0, 0, 0], [40, 30, 3, 0], [115, 5, 350, 3], [9, 0, 2, 3]]",0.9320537428023032,0.665603558117509,0.4277777777777778,0.3,0.3896103896103896,0.9614480488951574,0.9257582616568583,1.0,2045,2209,0.5555555555555556,0.8571428571428571,0.410958904109589,73,35,0.8454106280193237,0.9859154929577465,0.7399577167019028,473,355,0.3,0.5,0.21428571428571427,14,6
HOLDOUT_223,223,F_RECORD_BALANCED_CE_P025,record_balanced,8201,2605,"[[2043, 1, 0, 1], [38, 29, 6, 0], [134, 61, 274, 4], [13, 0, 1, 0]]",0.9005758157389635,0.5091714558650974,0.17682926829268292,0.0,0.0,0.9562368359466417,0.9169658886894075,0.9990220048899755,2045,2228,0.35365853658536583,0.31868131868131866,0.3972602739726027,73,91,0.726790450928382,0.9750889679715302,0.5792811839323467,473,281,0.0,0.0,0.0,14,5
HOLDOUT_223,223,F_RECORD_BALANCED_CE_P025,record_balanced,8202,2605,"[[2041, 0, 3, 1], [20, 20, 33, 0], [125, 67, 269, 12], [7, 2, 5, 0]]",0.8944337811900192,0.47430116457335975,0.12345679012345678,0.0,0.0,0.9631901840490797,0.9306885544915641,0.9980440097799511,2045,2193,0.24691358024691357,0.2247191011235955,0.273972602739726,73,89,0.6871008939974457,0.867741935483871,0.5687103594080338,473,310,0.0,0.0,0.0,14,13
HOLDOUT_223,223,F_RECORD_BALANCED_CE_P025,record_balanced,8203,2605,"[[2041, 1, 0, 3], [38, 31, 4, 0], [125, 101, 245, 2], [9, 0, 1, 4]]",0.890978886756238,0.5712986686799442,0.32439848037146474,0.30097087378640774,0.32270657124268054,0.9586660403945514,0.9222774514234071,0.9980440097799511,2045,2213,0.30097087378640774,0.23308270676691728,0.4246575342465753,73,133,0.677731673582296,0.98,0.5179704016913319,473,250,0.34782608695652173,0.4444444444444444,0.2857142857142857,14,9
HOLDOUT_223,223,F_RECORD_BALANCED_CE_P025,record_balanced,8204,2605,"[[2041, 1, 1, 2], [40, 27, 4, 2], [133, 28, 299, 13], [10, 0, 1, 3]]",0.9097888675623801,0.579977150484252,0.2975376196990424,0.17647058823529413,0.24827586206896557,0.9561958304052471,0.9177158273381295,0.9980440097799511,2045,2224,0.4186046511627907,0.48214285714285715,0.3698630136986301,73,56,0.7686375321336761,0.980327868852459,0.6321353065539113,473,305,0.17647058823529413,0.15,0.21428571428571427,14,20
HOLDOUT_223,223,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8200,2605,"[[2043, 1, 1, 0], [41, 10, 22, 0], [131, 75, 267, 0], [11, 0, 2, 1]]",0.890978886756238,0.4784608324318228,0.12955974842767295,0.12578616352201258,0.12944983818770228,0.9566846171856708,0.9177897574123989,0.9990220048899755,2045,2226,0.12578616352201258,0.11627906976744186,0.136986301369863,73,86,0.6980392156862745,0.9143835616438356,0.5644820295983086,473,292,0.13333333333333333,1.0,0.07142857142857142,14,1
HOLDOUT_223,223,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8201,2605,"[[2044, 0, 1, 0], [43, 9, 20, 1], [131, 97, 236, 9], [11, 0, 2, 1]]",0.8790786948176583,0.44546211264642127,0.09027932960893856,0.08,0.0891089108910891,0.956481048198409,0.9170031404217138,0.9995110024449878,2045,2229,0.1005586592178771,0.08490566037735849,0.1232876712328767,73,106,0.644808743169399,0.9111969111969112,0.4989429175475687,473,259,0.08,0.09090909090909091,0.07142857142857142,14,11
HOLDOUT_223,223,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8202,2605,"[[2042, 1, 2, 0], [22, 24, 26, 1], [104, 190, 163, 16], [9, 0, 4, 1]]",0.8560460652591171,0.42112617198100244,0.11458333333333333,0.0625,0.09090909090909091,0.9673140691615348,0.937988056959118,0.9985330073349633,2045,2177,0.16666666666666666,0.11162790697674418,0.3287671232876712,73,215,0.4880239520958084,0.8358974358974359,0.34460887949260044,473,195,0.0625,0.05555555555555555,0.07142857142857142,14,18
HOLDOUT_223,223,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8203,2605,"[[2042, 0, 0, 3], [62, 0, 11, 0], [188, 5, 251, 29], [10, 0, 1, 3]]",0.8813819577735125,0.43600317542475925,0.061224489795918366,0.0,0.0,0.939498504715896,0.8870547350130321,0.9985330073349633,2045,2302,0.0,0.0,0.0,73,5,0.6820652173913043,0.9543726235741445,0.5306553911205074,473,263,0.12244897959183673,0.08571428571428572,0.21428571428571427,14,35
HOLDOUT_223,223,F_RECORD_BALANCED_FOCAL_A025_G3,record_balanced,8204,2605,"[[2045, 0, 0, 0], [73, 0, 0, 0], [142, 70, 260, 1], [10, 0, 2, 2]]",0.8856046065259117,0.472658356505986,0.11764705882352941,0.0,0.0,0.947856315179606,0.9008810572687225,1.0,2045,2270,0.0,0.0,0.0,73,70,0.7074829931972789,0.9923664122137404,0.5496828752642706,473,262,0.23529411764705882,0.6666666666666666,0.14285714285714285,14,3
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8200,2605,"[[2042, 1, 0, 2], [43, 30, 0, 0], [134, 120, 218, 1], [9, 1, 1, 3]]",0.8802303262955854,0.5381233127127498,0.2833333333333333,0.26666666666666666,0.2823529411764706,0.9557687807161245,0.9165170556552962,0.9985330073349633,2045,2228,0.26666666666666666,0.19736842105263158,0.410958904109589,73,152,0.630057803468208,0.9954337899543378,0.4608879492600423,473,219,0.3,0.5,0.21428571428571427,14,6
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8201,2605,"[[2034, 0, 0, 11], [57, 14, 2, 0], [126, 4, 341, 2], [8, 0, 2, 4]]",0.9186180422264876,0.5880477158870241,0.28287841191067,0.25806451612903225,0.2807017543859649,0.9526932084309133,0.9141573033707865,0.9946210268948655,2045,2225,0.3076923076923077,0.7777777777777778,0.1917808219178082,73,18,0.8337408312958435,0.9884057971014493,0.7209302325581395,473,345,0.25806451612903225,0.23529411764705882,0.2857142857142857,14,17
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8202,2605,"[[2032, 0, 2, 11], [64, 6, 3, 0], [139, 20, 314, 0], [9, 0, 3, 2]]",0.9036468330134357,0.5017093988609538,0.13468013468013468,0.12121212121212122,0.13333333333333333,0.9475402191653066,0.9055258467023173,0.993643031784841,2045,2244,0.12121212121212122,0.23076923076923078,0.0821917808219178,73,26,0.789937106918239,0.9751552795031055,0.6638477801268499,473,322,0.14814814814814814,0.15384615384615385,0.14285714285714285,14,13
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8203,2605,"[[2043, 0, 0, 2], [67, 4, 2, 0], [137, 19, 316, 1], [8, 0, 2, 4]]",0.908637236084453,0.5528729476775607,0.23214285714285712,0.08333333333333333,0.13675213675213677,0.9502325581395349,0.9059866962305987,0.9990220048899755,2045,2255,0.08333333333333333,0.17391304347826086,0.0547945205479452,73,23,0.7969735182849937,0.9875,0.6680761099365751,473,320,0.38095238095238093,0.5714285714285714,0.2857142857142857,14,7
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X10,wgan_f_record_balanced,8204,2605,"[[2042, 0, 0, 3], [68, 1, 4, 0], [145, 9, 315, 4], [9, 0, 0, 5]]",0.9071017274472168,0.537987506032289,0.20435588507877667,0.024096385542168676,0.045351473922902494,0.9477837085170573,0.9019434628975265,0.9985330073349633,2045,2264,0.024096385542168676,0.1,0.0136986301369863,73,10,0.7954545454545454,0.987460815047022,0.6659619450317125,473,319,0.38461538461538464,0.4166666666666667,0.35714285714285715,14,12
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8200,2605,"[[2032, 0, 0, 13], [63, 4, 6, 0], [127, 175, 170, 1], [9, 0, 2, 3]]",0.8479846449136277,0.42449719962620175,0.11264720942140297,0.031746031746031744,0.05454545454545454,0.950420954162769,0.9108023307933663,0.993643031784841,2045,2231,0.031746031746031744,0.0223463687150838,0.0547945205479452,73,179,0.522273425499232,0.9550561797752809,0.3594080338266385,473,178,0.1935483870967742,0.17647058823529413,0.21428571428571427,14,17
HOLDOUT_223,223,WGAN_F_RECORD_BALANCED_X20,wgan_f_record_balanced,8201,2605,"[[2041, 0, 0, 4], [61, 10, 2, 0], [135, 128, 210, 0], [8, 0, 3, 3]]",0.8690978886756238,0.4856203208415817,0.1902505077860528,0.0947867298578199,0.1423487544483986,0.9515151515151515,0.9091314031180401,0.9980440097799511,2045,2245,0.0947867298578199,0.07246376811594203,0.136986301369863,73,138,0.6104651162790697,0.9767441860465116,0.4439746300211416,473,215,0.2857142857142857,0.42857142857142855,0.21428571428571427,14,7
