representation_id,method,source_trial,role,n_runs,n_parameters,config_json,Macro_F1_mean,Macro_F1_std,Macro_F1_CI95_low,Macro_F1_CI95_high,Rare_Macro_SF_mean,Rare_Macro_SF_std,Rare_Macro_SF_CI95_low,Rare_Macro_SF_CI95_high,Min_Rare_F1_mean,Min_Rare_F1_std,Min_Rare_F1_CI95_low,Min_Rare_F1_CI95_high,F1_N_mean,F1_N_std,F1_N_CI95_low,F1_N_CI95_high,F1_S_mean,F1_S_std,F1_S_CI95_low,F1_S_CI95_high,F1_V_mean,F1_V_std,F1_V_CI95_low,F1_V_CI95_high,F1_F_mean,F1_F_std,F1_F_CI95_low,F1_F_CI95_high,Precision_N_mean,Precision_N_std,Precision_N_CI95_low,Precision_N_CI95_high,Precision_S_mean,Precision_S_std,Precision_S_CI95_low,Precision_S_CI95_high,Precision_V_mean,Precision_V_std,Precision_V_CI95_low,Precision_V_CI95_high,Precision_F_mean,Precision_F_std,Precision_F_CI95_low,Precision_F_CI95_high,Recall_N_mean,Recall_N_std,Recall_N_CI95_low,Recall_N_CI95_high,Recall_S_mean,Recall_S_std,Recall_S_CI95_low,Recall_S_CI95_high,Recall_V_mean,Recall_V_std,Recall_V_CI95_low,Recall_V_CI95_high,Recall_F_mean,Recall_F_std,Recall_F_CI95_low,Recall_F_CI95_high
STFT_T29,STFT,29.0,confirmed_method_winner,10,90372,"{""method"": ""STFT"", ""image_size"": [128, 128], ""norm_type"": ""sqrt"", ""clip_pct"": 5, ""nperseg"": 64, ""window"": ""hamming"", ""noverlap_pct"": 0.25, ""nfft"": 64}",0.40330170594024545,0.03191958526699039,0.3804678101832202,0.4261356016972707,0.18834650559155855,0.04622603158872062,0.1552783946581321,0.221414616524985,0.054863220043821395,0.04314009495753605,0.02400265519095522,0.08572378489668757,0.8911376481731574,0.02328823075222205,0.8744782514763053,0.9077970448700096,0.3203099937789438,0.09952326372437517,0.2491153397672132,0.3915046477906744,0.34537616440470703,0.041665646935048255,0.3155703561272484,0.3751819726821657,0.05638301740417334,0.0465524959647612,0.023081367924787086,0.0896846668835596,0.9736318539130802,0.005666830713801803,0.9695780474268952,0.9776856603992651,0.5217069804873814,0.17094888398690544,0.39941751575634904,0.6439964452184137,0.22492859974572882,0.03792309855363004,0.19780004929891315,0.2520571501925445,0.04122129473412165,0.04158275421384946,0.011474784337228698,0.07096780513101461,0.8222916666666666,0.039290549746506684,0.7941849005654247,0.8503984327679086,0.24371727748691102,0.09792154557861994,0.17366842361219326,0.3137661313616288,0.7630727762803236,0.030480608352592274,0.7412682625965707,0.7848772899640764,0.19444444444444445,0.11785113019775795,0.11013882457894729,0.2787500643099416
SWT_T0,SWT,0.0,confirmed_method_winner,10,90372,"{""method"": ""SWT"", ""image_size"": [224, 192], ""norm_type"": ""linear"", ""clip_pct"": 3, ""wavelet"": ""sym4"", ""level"": 4}",0.36187121698875896,0.023841157864824436,0.3448162800633986,0.3789261539141193,0.09603379202563674,0.055861839357951866,0.05607263945971461,0.13599494459155886,0.05835476936982444,0.054518188177013586,0.019354806955425907,0.09735473178422298,0.8754436340362448,0.040850501639780504,0.8462209455751398,0.9046663224973498,0.09278453832987162,0.04130375497674901,0.06323761196400395,0.12233146469573929,0.37997364986751764,0.0623117364485248,0.33539851887494004,0.42454878086009523,0.09928304572140187,0.09781764852473175,0.029308515321694845,0.1692575761211089,0.9719310051407533,0.0015529412855789107,0.97082009786752,0.9730419124139865,0.11318155413974318,0.09316119997976186,0.04653804636405974,0.17982506191542663,0.24258256509012707,0.049277858948797916,0.20733130837878516,0.277833821801469,0.18227272727272728,0.23841813013070748,0.011718671370898937,0.3528267831745556,0.7987166666666666,0.06641718597315452,0.7512046740044587,0.8462286593288746,0.09685863874345549,0.04349017729276478,0.06574764007441891,0.12796963741249207,0.9020215633423181,0.03098134933196042,0.879858841140863,0.9241842855437732,0.09444444444444444,0.10159901277292742,0.021764889015733258,0.16712399987315563
